Bus ID,Date,Hour,Minute,LMP,LMP DA
309,2020-04-30,14,0,20.400003,23.128644
309,2020-04-30,15,0,26.878205,22.576747
309,2020-04-30,16,0,22.492854,23.069973
309,2020-04-30,17,0,21.288154,26.416423
309,2020-04-30,18,0,24.617414,26.790897
309,2020-04-30,19,0,27.077508,27.755129
309,2020-04-30,20,0,26.790897,27.755129
309,2020-04-30,21,0,25.758899,25.9087
309,2020-04-30,22,0,22.96816,23.444698
309,2020-04-30,23,0,23.069973,23.128644
309,2020-05-01,0,0,23.069973,23.657594
309,2020-05-01,1,0,26.324557,27.050889
309,2020-05-01,2,0,25.9087,26.324557
309,2020-05-01,3,0,25.9087,25.9087
309,2020-05-01,4,0,24.617414,26.324557
309,2020-05-01,5,0,26.324557,23.069973
309,2020-05-01,6,0,23.069973,20.846138
309,2020-05-01,7,0,21.843654,21.116714
309,2020-05-01,8,0,20.846138,19.68943
309,2020-05-01,9,0,18.573789,0.0
309,2020-05-01,10,0,18.861019,0.0
309,2020-05-01,11,0,18.861019,0.0
309,2020-05-01,12,0,18.861019,0.0
309,2020-05-01,13,0,18.861019,0.0
309,2020-05-01,14,0,19.430296,0.0
309,2020-05-01,15,0,19.034775,20.419098
309,2020-05-01,16,0,20.419098,23.069973
309,2020-05-01,17,0,18.861019,25.758899
309,2020-05-01,18,0,23.206766,67.080655
309,2020-05-01,19,0,26.396333,35.399813
309,2020-05-01,20,0,26.416423,27.274563
309,2020-05-01,21,0,26.324557,27.050889
309,2020-05-01,22,0,25.9087,26.404825
309,2020-05-01,23,0,23.657594,26.324557
309,2020-05-02,0,0,27.945451,25.758899
309,2020-05-02,1,0,23.069973,27.274616
309,2020-05-02,2,0,23.128644,26.324557
309,2020-05-02,3,0,23.069973,26.324557
309,2020-05-02,4,0,23.444698,26.324557
309,2020-05-02,5,0,10000.0,22.516066
309,2020-05-02,6,0,1024.617414,21.116411
309,2020-05-02,7,0,21.287879,19.034775
309,2020-05-02,8,0,20.846138,-0.0
309,2020-05-02,9,0,19.430296,-0.0
309,2020-05-02,10,0,19.430296,-0.0
309,2020-05-02,11,0,18.861019,-0.0
309,2020-05-02,12,0,16.970947,-0.0
309,2020-05-02,13,0,0.0,-0.0
309,2020-05-02,14,0,0.0,-0.0
309,2020-05-02,15,0,0.0,-0.0
309,2020-05-02,16,0,-0.0,19.430296
309,2020-05-02,17,0,19.68943,24.617414
309,2020-05-02,18,0,26.790897,42.225916
309,2020-05-02,19,0,26.790897,26.790897
309,2020-05-02,20,0,37.586541,32.557711
309,2020-05-02,21,0,22.96816,24.617414
309,2020-05-02,22,0,19.68943,21.287879
309,2020-05-02,23,0,1026.324557,-0.0
309,2020-05-03,0,0,21.287879,20.419098
309,2020-05-03,1,0,10000.0,0.0
309,2020-05-03,2,0,1021.287879,0.0
309,2020-05-03,3,0,1021.116714,0.0
309,2020-05-03,4,0,19.68943,0.0
309,2020-05-03,5,0,19.68943,0.0
309,2020-05-03,6,0,19.430296,0.0
309,2020-05-03,7,0,0.0,0.0
309,2020-05-03,8,0,0.0,0.0
309,2020-05-03,9,0,0.0,0.0
309,2020-05-03,10,0,18.463561,0.0
309,2020-05-03,11,0,19.034775,0.0
309,2020-05-03,12,0,18.072542,0.0
309,2020-05-03,13,0,19.034775,19.034775
309,2020-05-03,14,0,19.68943,19.430296
309,2020-05-03,15,0,20.419098,22.492854
309,2020-05-03,16,0,19.034775,22.516066
309,2020-05-03,17,0,19.68943,26.790897
309,2020-05-03,18,0,23.437807,27.274563
309,2020-05-03,19,0,26.429316,27.755129
309,2020-05-03,20,0,26.429316,27.050889
309,2020-05-03,21,0,23.128644,25.9087
309,2020-05-03,22,0,22.732362,22.576747
309,2020-05-03,23,0,22.576747,22.96816
309,2020-05-04,0,0,20.400003,23.128644
309,2020-05-04,1,0,0.0,23.437807
309,2020-05-04,2,0,-0.0,26.429316
309,2020-05-04,3,0,0.0,26.324557
309,2020-05-04,4,0,0.0,23.437807
309,2020-05-04,5,0,19.034775,19.68943
309,2020-05-04,6,0,0.0,0.0
309,2020-05-04,7,0,0.0,0.0
309,2020-05-04,8,0,0.0,0.0
309,2020-05-04,9,0,0.0,0.0
309,2020-05-04,10,0,0.0,0.0
309,2020-05-04,11,0,-0.0,0.0
309,2020-05-04,12,0,-0.0,0.0
309,2020-05-04,13,0,0.0,0.0
309,2020-05-04,14,0,0.0,5.78502
309,2020-05-04,15,0,0.0,19.430296
309,2020-05-04,16,0,19.68943,6.220498
309,2020-05-04,17,0,21.647258,34.40737
309,2020-05-04,18,0,10000.0,33.768829
309,2020-05-04,19,0,1036.124055,34.888412
309,2020-05-04,20,0,10000.0,23.128644
309,2020-05-04,21,0,11304.200309,33.267626
309,2020-05-04,22,0,35.829383,32.078822
309,2020-05-04,23,0,35.234466,32.078822
309,2020-05-05,0,0,32.451804,31.012232
309,2020-05-05,1,0,31.205932,29.665824
309,2020-05-05,2,0,34.489041,29.665824
309,2020-05-05,3,0,35.829383,32.078822
309,2020-05-05,4,0,1661.319602,34.489041
309,2020-05-05,5,0,10000.0,31.012232
309,2020-05-05,6,0,1026.755559,0.0
309,2020-05-05,7,0,10000.0,0.0
309,2020-05-05,8,0,1031.727779,18.072542
309,2020-05-05,9,0,1030.277405,19.68943
309,2020-05-05,10,0,10000.0,20.419098
309,2020-05-05,11,0,10000.0,20.419098
309,2020-05-05,12,0,1026.755559,21.116714
309,2020-05-05,13,0,21.116714,22.516066
309,2020-05-05,14,0,22.492854,23.069973
309,2020-05-05,15,0,22.516066,24.617414
309,2020-05-05,16,0,19.685338,22.492854
309,2020-05-05,17,0,21.287879,26.429316
309,2020-05-05,18,0,26.429316,27.274563
309,2020-05-05,19,0,26.755559,27.274616
309,2020-05-05,20,0,26.755559,27.050889
309,2020-05-05,21,0,25.9087,24.617414
309,2020-05-05,22,0,23.069973,24.617414
309,2020-05-05,23,0,22.96816,24.617414
309,2020-05-06,0,0,22.732362,25.9087
309,2020-05-06,1,0,22.732362,25.9087
309,2020-05-06,2,0,37.586541,24.617414
309,2020-05-06,3,0,36.766731,24.617414
309,2020-05-06,4,0,37.586541,24.617414
309,2020-05-06,5,0,39.992732,35.234466
309,2020-05-06,6,0,35.051431,30.31046
309,2020-05-06,7,0,31.205932,0.0
309,2020-05-06,8,0,0.0,0.0
309,2020-05-06,9,0,-0.0,0.0
309,2020-05-06,10,0,0.0,0.0
309,2020-05-06,11,0,0.0,0.0
309,2020-05-06,12,0,0.0,0.0
309,2020-05-06,13,0,0.0,19.685338
309,2020-05-06,14,0,30.729141,21.116714
309,2020-05-06,15,0,-0.0,23.069973
309,2020-05-06,16,0,0.0,24.617414
309,2020-05-06,17,0,0.0,25.9087
309,2020-05-06,18,0,33.267626,26.324557
309,2020-05-06,19,0,21.287879,25.9087
309,2020-05-06,20,0,34.37143,23.069973
309,2020-05-06,21,0,279.648875,22.576747
309,2020-05-06,22,0,34.489041,34.489041
309,2020-05-06,23,0,33.267626,34.489041
309,2020-05-07,0,0,34.888412,33.267626
309,2020-05-07,1,0,31.205932,31.012232
309,2020-05-07,2,0,31.205932,31.012232
309,2020-05-07,3,0,31.205932,32.078822
309,2020-05-07,4,0,32.451804,33.267626
309,2020-05-07,5,0,33.267626,19.68943
309,2020-05-07,6,0,30.729141,18.072542
309,2020-05-07,7,0,0.0,0.0
309,2020-05-07,8,0,0.0,0.0
309,2020-05-07,9,0,-0.0,0.0
309,2020-05-07,10,0,0.0,0.0
309,2020-05-07,11,0,-0.0,0.0
309,2020-05-07,12,0,0.0,0.0
309,2020-05-07,13,0,0.0,18.861019
309,2020-05-07,14,0,16.970947,20.419098
309,2020-05-07,15,0,18.861019,22.492854
309,2020-05-07,16,0,19.034775,23.437807
309,2020-05-07,17,0,19.430296,24.617414
309,2020-05-07,18,0,22.96816,26.324557
309,2020-05-07,19,0,23.437807,25.9087
309,2020-05-07,20,0,23.069973,24.617414
309,2020-05-07,21,0,22.96816,23.657594
309,2020-05-07,22,0,21.116714,23.437807
309,2020-05-07,23,0,19.983547,23.128644
309,2020-05-08,0,0,20.419098,23.437807
309,2020-05-08,1,0,21.287879,22.492854
309,2020-05-08,2,0,21.287879,22.492854
309,2020-05-08,3,0,21.288154,21.647258
309,2020-05-08,4,0,21.288154,23.069973
309,2020-05-08,5,0,22.732362,21.647258
309,2020-05-08,6,0,21.116411,19.983547
309,2020-05-08,7,0,19.034775,19.430296
309,2020-05-08,8,0,-0.0,19.430296
309,2020-05-08,9,0,0.0,0.0
309,2020-05-08,10,0,0.0,0.0
309,2020-05-08,11,0,0.0,0.0
309,2020-05-08,12,0,0.0,0.0
309,2020-05-08,13,0,0.0,0.0
309,2020-05-08,14,0,18.861019,18.072542
309,2020-05-08,15,0,18.861019,19.983547
309,2020-05-08,16,0,20.419098,22.732362
309,2020-05-08,17,0,21.287879,24.617414
309,2020-05-08,18,0,27.614866,26.359156
309,2020-05-08,19,0,9495.124358,35.654208
309,2020-05-08,20,0,9739.179585,24.617414
309,2020-05-08,21,0,9613.842383,36.562012
309,2020-05-08,22,0,1034.996861,35.234466
309,2020-05-08,23,0,10000.0,22.516066
309,2020-05-09,0,0,10000.0,22.516066
309,2020-05-09,1,0,10000.0,19.034775
309,2020-05-09,2,0,10000.0,18.861019
309,2020-05-09,3,0,10000.0,19.034775
309,2020-05-09,4,0,10000.0,19.034775
309,2020-05-09,5,0,10000.0,-0.0
309,2020-05-09,6,0,10000.0,-0.0
309,2020-05-09,7,0,1023.069973,-0.0
309,2020-05-09,8,0,21.116411,-0.0
309,2020-05-09,9,0,1021.843654,-0.0
309,2020-05-09,10,0,21.116714,-0.0
309,2020-05-09,11,0,18.573789,-0.0
309,2020-05-09,12,0,0.0,-0.0
309,2020-05-09,13,0,0.0,-0.0
309,2020-05-09,14,0,0.0,-0.0
309,2020-05-09,15,0,-0.0,-0.0
309,2020-05-09,16,0,0.0,18.861019
309,2020-05-09,17,0,0.0,21.116714
309,2020-05-09,18,0,24.617414,23.206766
309,2020-05-09,19,0,21.288154,26.324557
309,2020-05-09,20,0,21.116714,23.206766
309,2020-05-09,21,0,20.846138,20.419098
309,2020-05-09,22,0,21.116714,22.516066
309,2020-05-09,23,0,31.205932,-0.0
309,2020-05-10,0,0,21.116714,0.0
309,2020-05-10,1,0,1022.96816,28.742776
309,2020-05-10,2,0,10000.0,0.0
309,2020-05-10,3,0,10000.0,0.0
309,2020-05-10,4,0,19.430296,0.0
309,2020-05-10,5,0,16.970947,0.0
309,2020-05-10,6,0,-0.0,0.0
309,2020-05-10,7,0,0.0,0.0
309,2020-05-10,8,0,-0.0,0.0
309,2020-05-10,9,0,0.0,0.0
309,2020-05-10,10,0,-0.0,0.0
309,2020-05-10,11,0,0.0,0.0
309,2020-05-10,12,0,-0.0,0.0
309,2020-05-10,13,0,-0.0,0.0
309,2020-05-10,14,0,-0.0,0.0
309,2020-05-10,15,0,0.0,0.206487
309,2020-05-10,16,0,0.0,3.274702
309,2020-05-10,17,0,0.0,18.698605
309,2020-05-10,18,0,32.451804,34.431243
309,2020-05-10,19,0,34.489041,67.024559
309,2020-05-10,20,0,32.117454,472.24722
309,2020-05-10,21,0,20.750712,19.429162
309,2020-05-10,22,0,2.415189,9.765021
309,2020-05-10,23,0,0.0,19.68232
309,2020-05-11,0,0,0.0,22.516066
309,2020-05-11,1,0,0.0,22.516066
309,2020-05-11,2,0,0.0,21.287879
309,2020-05-11,3,0,0.0,19.430296
309,2020-05-11,4,0,0.0,20.400003
309,2020-05-11,5,0,0.0,19.430296
309,2020-05-11,6,0,0.0,0.0
309,2020-05-11,7,0,0.0,0.0
309,2020-05-11,8,0,0.0,0.0
309,2020-05-11,9,0,-0.0,0.0
309,2020-05-11,10,0,0.0,0.0
309,2020-05-11,11,0,0.0,0.0
309,2020-05-11,12,0,0.0,0.0
309,2020-05-11,13,0,0.0,0.0
309,2020-05-11,14,0,18.072542,19.430296
309,2020-05-11,15,0,20.400003,20.846138
309,2020-05-11,16,0,20.419098,22.96816
309,2020-05-11,17,0,23.206766,26.324557
309,2020-05-11,18,0,26.755559,26.755559
309,2020-05-11,19,0,26.755559,26.790897
309,2020-05-11,20,0,36.766731,23.206766
309,2020-05-11,21,0,35.051431,32.078822
309,2020-05-11,22,0,34.888412,32.078822
309,2020-05-11,23,0,35.051431,33.267626
309,2020-05-12,0,0,34.37143,33.768829
309,2020-05-12,1,0,33.267626,33.267626
309,2020-05-12,2,0,31.17351,32.078822
309,2020-05-12,3,0,19.68943,32.451804
309,2020-05-12,4,0,20.400003,20.419098
309,2020-05-12,5,0,21.647258,0.0
309,2020-05-12,6,0,19.68943,0.0
309,2020-05-12,7,0,19.68943,0.0
309,2020-05-12,8,0,19.034775,0.0
309,2020-05-12,9,0,19.983547,0.0
309,2020-05-12,10,0,19.430296,0.0
309,2020-05-12,11,0,19.034775,0.0
309,2020-05-12,12,0,19.983547,18.072542
309,2020-05-12,13,0,19.68943,19.430296
309,2020-05-12,14,0,20.419098,21.647258
309,2020-05-12,15,0,21.116714,22.96816
309,2020-05-12,16,0,19.983547,22.516066
309,2020-05-12,17,0,22.732362,26.324557
309,2020-05-12,18,0,23.657594,26.790897
309,2020-05-12,19,0,26.429316,27.274616
309,2020-05-12,20,0,25.9087,26.790897
309,2020-05-12,21,0,23.657594,23.87513
309,2020-05-12,22,0,27.614866,26.359156
309,2020-05-12,23,0,23.069973,23.206766
309,2020-05-13,0,0,23.069973,23.128644
309,2020-05-13,1,0,22.732362,23.069973
309,2020-05-13,2,0,22.732362,22.516066
309,2020-05-13,3,0,23.069973,23.128644
309,2020-05-13,4,0,23.069973,23.437807
309,2020-05-13,5,0,23.437807,21.647258
309,2020-05-13,6,0,21.474047,19.68943
309,2020-05-13,7,0,19.983547,0.0
309,2020-05-13,8,0,18.861019,0.0
309,2020-05-13,9,0,0.0,0.0
309,2020-05-13,10,0,0.0,0.0
309,2020-05-13,11,0,0.0,18.072542
309,2020-05-13,12,0,0.0,18.861019
309,2020-05-13,13,0,0.0,19.68943
309,2020-05-13,14,0,19.685338,21.474047
309,2020-05-13,15,0,19.034775,21.647258
309,2020-05-13,16,0,20.419098,23.128644
309,2020-05-13,17,0,23.437807,26.429316
309,2020-05-13,18,0,24.617414,26.755559
309,2020-05-13,19,0,26.755559,26.755559
309,2020-05-13,20,0,26.228173,26.755559
309,2020-05-13,21,0,23.437807,23.437807
309,2020-05-13,22,0,22.576747,23.069973
309,2020-05-13,23,0,23.437807,23.069973
309,2020-05-14,0,0,1024.617414,23.437807
309,2020-05-14,1,0,23.069973,23.437807
309,2020-05-14,2,0,22.516066,22.732362
309,2020-05-14,3,0,21.116411,21.287879
309,2020-05-14,4,0,21.288154,21.116411
309,2020-05-14,5,0,22.516066,19.68943
309,2020-05-14,6,0,19.983547,0.0
309,2020-05-14,7,0,0.0,0.0
309,2020-05-14,8,0,0.0,0.0
309,2020-05-14,9,0,18.861019,0.0
309,2020-05-14,10,0,19.983547,18.861019
309,2020-05-14,11,0,20.846138,20.419098
309,2020-05-14,12,0,21.288154,21.843654
309,2020-05-14,13,0,21.287879,22.732362
309,2020-05-14,14,0,23.069973,23.069973
309,2020-05-14,15,0,23.128644,23.128644
309,2020-05-14,16,0,23.437807,25.9087
309,2020-05-14,17,0,1027.755129,23.87513
309,2020-05-14,18,0,10000.0,23.657594
309,2020-05-14,19,0,1034.164032,26.324557
309,2020-05-14,20,0,1026.324557,23.87513
309,2020-05-14,21,0,23.444698,23.437807
309,2020-05-14,22,0,21.647258,23.437807
309,2020-05-14,23,0,31.012232,23.069973
309,2020-05-15,0,0,30.31046,19.68943
309,2020-05-15,1,0,0.0,31.012232
309,2020-05-15,2,0,0.0,0.0
309,2020-05-15,3,0,0.0,0.0
309,2020-05-15,4,0,0.0,0.0
309,2020-05-15,5,0,30.729141,0.0
309,2020-05-15,6,0,28.1289,0.0
309,2020-05-15,7,0,19.430296,0.0
309,2020-05-15,8,0,21.288154,0.0
309,2020-05-15,9,0,20.846138,0.0
309,2020-05-15,10,0,20.400003,19.68943
309,2020-05-15,11,0,19.68943,20.400003
309,2020-05-15,12,0,19.685338,21.287879
309,2020-05-15,13,0,19.034775,21.288154
309,2020-05-15,14,0,19.68943,21.647258
309,2020-05-15,15,0,21.116411,22.732362
309,2020-05-15,16,0,21.647258,23.657594
309,2020-05-15,17,0,23.437807,26.790897
309,2020-05-15,18,0,23.437807,26.790897
309,2020-05-15,19,0,26.755559,26.755559
309,2020-05-15,20,0,26.755559,26.324557
309,2020-05-15,21,0,26.755559,36.562012
309,2020-05-15,22,0,26.755559,37.586541
309,2020-05-15,23,0,1030.277405,36.562012
309,2020-05-16,0,0,26.755559,34.489041
309,2020-05-16,1,0,23.657594,22.516066
309,2020-05-16,2,0,23.069973,22.96816
309,2020-05-16,3,0,23.069973,22.576747
309,2020-05-16,4,0,22.516066,22.576747
309,2020-05-16,5,0,21.843654,19.983547
309,2020-05-16,6,0,19.430296,0.0
309,2020-05-16,7,0,18.861019,0.0
309,2020-05-16,8,0,18.861019,0.0
309,2020-05-16,9,0,15.731586,0.0
309,2020-05-16,10,0,18.573789,0.0
309,2020-05-16,11,0,18.861019,18.861019
309,2020-05-16,12,0,19.685338,19.68943
309,2020-05-16,13,0,20.400003,21.116714
309,2020-05-16,14,0,21.287879,22.576747
309,2020-05-16,15,0,20.419098,22.96816
309,2020-05-16,16,0,20.419098,23.069973
309,2020-05-16,17,0,23.206766,26.755559
309,2020-05-16,18,0,25.9087,26.790897
309,2020-05-16,19,0,26.755559,26.790897
309,2020-05-16,20,0,24.617414,26.429316
309,2020-05-16,21,0,23.87513,23.87513
309,2020-05-16,22,0,22.96816,23.437807
309,2020-05-16,23,0,23.437807,23.206766
309,2020-05-17,0,0,23.128644,23.437807
309,2020-05-17,1,0,23.657594,25.9087
309,2020-05-17,2,0,23.069973,23.87513
309,2020-05-17,3,0,22.516066,23.128644
309,2020-05-17,4,0,21.843654,22.96816
309,2020-05-17,5,0,21.288154,19.983547
309,2020-05-17,6,0,18.861019,0.0
309,2020-05-17,7,0,0.0,0.0
309,2020-05-17,8,0,0.0,0.0
309,2020-05-17,9,0,0.0,0.0
309,2020-05-17,10,0,0.0,0.0
309,2020-05-17,11,0,0.0,18.861019
309,2020-05-17,12,0,18.861019,19.983547
309,2020-05-17,13,0,19.983547,21.647258
309,2020-05-17,14,0,19.983547,22.516066
309,2020-05-17,15,0,20.846138,23.069973
309,2020-05-17,16,0,21.474047,23.87513
309,2020-05-17,17,0,23.657594,26.755559
309,2020-05-17,18,0,24.617414,26.755559
309,2020-05-17,19,0,26.429316,26.755559
309,2020-05-17,20,0,25.9087,26.429316
309,2020-05-17,21,0,23.437807,23.206766
309,2020-05-17,22,0,23.069973,23.128644
309,2020-05-17,23,0,22.732362,22.732362
309,2020-05-18,0,0,21.647258,21.647258
309,2020-05-18,1,0,21.116714,20.419098
309,2020-05-18,2,0,21.116411,21.116714
309,2020-05-18,3,0,21.116411,20.419098
309,2020-05-18,4,0,21.116411,21.116714
309,2020-05-18,5,0,21.474047,19.68943
309,2020-05-18,6,0,20.846138,0.0
309,2020-05-18,7,0,21.288154,0.0
309,2020-05-18,8,0,19.983547,0.0
309,2020-05-18,9,0,20.419098,0.0
309,2020-05-18,10,0,19.983547,18.861019
309,2020-05-18,11,0,21.287879,19.685338
309,2020-05-18,12,0,21.647258,19.983547
309,2020-05-18,13,0,22.492854,21.287879
309,2020-05-18,14,0,22.96816,22.576747
309,2020-05-18,15,0,22.732362,23.069973
309,2020-05-18,16,0,22.516066,23.87513
309,2020-05-18,17,0,25.9087,26.429316
309,2020-05-18,18,0,26.429316,27.050889
309,2020-05-18,19,0,27.050889,26.790897
309,2020-05-18,20,0,26.429316,26.755559
309,2020-05-18,21,0,25.9087,26.324557
309,2020-05-18,22,0,23.069973,23.128644
309,2020-05-18,23,0,22.576747,22.732362
309,2020-05-19,0,0,23.069973,22.576747
309,2020-05-19,1,0,23.069973,20.419098
309,2020-05-19,2,0,22.96816,20.846138
309,2020-05-19,3,0,22.576747,20.419098
309,2020-05-19,4,0,23.069973,21.116411
309,2020-05-19,5,0,21.287879,20.400003
309,2020-05-19,6,0,20.846138,19.68943
309,2020-05-19,7,0,19.034775,0.0
309,2020-05-19,8,0,18.861019,0.0
309,2020-05-19,9,0,0.0,0.0
309,2020-05-19,10,0,0.0,0.0
309,2020-05-19,11,0,19.034775,19.983547
309,2020-05-19,12,0,20.400003,21.474047
309,2020-05-19,13,0,21.647258,23.069973
309,2020-05-19,14,0,22.732362,24.617414
309,2020-05-19,15,0,22.492854,23.657594
309,2020-05-19,16,0,20.400003,24.617414
309,2020-05-19,17,0,25.9087,26.755559
309,2020-05-19,18,0,25.9087,27.274563
309,2020-05-19,19,0,26.755559,27.755129
309,2020-05-19,20,0,23.128644,26.429316
309,2020-05-19,21,0,23.128644,23.657594
309,2020-05-19,22,0,21.647258,22.96816
309,2020-05-19,23,0,22.732362,22.732362
309,2020-05-20,0,0,22.516066,21.843654
309,2020-05-20,1,0,21.288154,21.647258
309,2020-05-20,2,0,22.516066,21.647258
309,2020-05-20,3,0,22.576747,21.843654
309,2020-05-20,4,0,23.069973,22.732362
309,2020-05-20,5,0,19.68943,21.116714
309,2020-05-20,6,0,19.68943,19.68943
309,2020-05-20,7,0,19.983547,19.983547
309,2020-05-20,8,0,19.983547,20.419098
309,2020-05-20,9,0,21.116714,22.492854
309,2020-05-20,10,0,21.843654,22.96816
309,2020-05-20,11,0,22.732362,23.206766
309,2020-05-20,12,0,23.069973,25.9087
309,2020-05-20,13,0,22.576747,24.617414
309,2020-05-20,14,0,22.576747,26.429316
309,2020-05-20,15,0,24.617414,26.790897
309,2020-05-20,16,0,26.429316,27.274616
309,2020-05-20,17,0,26.790897,30.277405
309,2020-05-20,18,0,26.790897,30.277405
309,2020-05-20,19,0,30.277405,30.277405
309,2020-05-20,20,0,37.586541,27.050889
309,2020-05-20,21,0,36.576863,26.324557
309,2020-05-20,22,0,20.846138,22.96816
309,2020-05-20,23,0,20.419098,23.069973
309,2020-05-21,0,0,0.0,22.576747
309,2020-05-21,1,0,-0.0,18.861019
309,2020-05-21,2,0,19.034775,18.861019
309,2020-05-21,3,0,20.400003,19.983547
309,2020-05-21,4,0,22.576747,19.68943
309,2020-05-21,5,0,26.865559,19.034775
309,2020-05-21,6,0,22.516066,19.685338
309,2020-05-21,7,0,21.288154,18.463561
309,2020-05-21,8,0,20.419098,18.861019
309,2020-05-21,9,0,19.983547,19.034775
309,2020-05-21,10,0,20.846138,19.983547
309,2020-05-21,11,0,21.287879,20.419098
309,2020-05-21,12,0,22.732362,21.647258
309,2020-05-21,13,0,24.617414,22.732362
309,2020-05-21,14,0,25.9087,22.732362
309,2020-05-21,15,0,1026.324557,25.9087
309,2020-05-21,16,0,34.489041,25.9087
309,2020-05-21,17,0,27.050889,39.992732
309,2020-05-21,18,0,27.274616,41.847153
309,2020-05-21,19,0,26.755559,25.9087
309,2020-05-21,20,0,32.967834,25.9087
309,2020-05-21,21,0,33.267626,23.437807
309,2020-05-21,22,0,23.128644,23.069973
309,2020-05-21,23,0,24.617414,23.437807
309,2020-05-22,0,0,1036.124055,20.846138
309,2020-05-22,1,0,1030.277405,19.983547
309,2020-05-22,2,0,1027.050889,33.768829
309,2020-05-22,3,0,1027.050889,21.116411
309,2020-05-22,4,0,1031.727779,33.768829
309,2020-05-22,5,0,23.444698,0.0
309,2020-05-22,6,0,23.437807,0.0
309,2020-05-22,7,0,22.492854,18.861019
309,2020-05-22,8,0,21.647258,19.034775
309,2020-05-22,9,0,21.288154,0.0
309,2020-05-22,10,0,21.647258,0.305115
309,2020-05-22,11,0,22.492854,2.60641
309,2020-05-22,12,0,23.128644,12.039277
309,2020-05-22,13,0,23.069973,21.166407
309,2020-05-22,14,0,23.128644,23.069973
309,2020-05-22,15,0,23.87513,23.128644
309,2020-05-22,16,0,23.444698,26.429316
309,2020-05-22,17,0,23.444698,26.324557
309,2020-05-22,18,0,23.206766,27.128505
309,2020-05-22,19,0,23.437807,27.128505
309,2020-05-22,20,0,22.492854,26.790897
309,2020-05-22,21,0,22.732362,26.755559
309,2020-05-22,22,0,22.732362,26.324557
309,2020-05-22,23,0,19.983547,23.128644
309,2020-05-23,0,0,21.647258,23.069973
309,2020-05-23,1,0,23.069973,21.288154
309,2020-05-23,2,0,21.843654,20.419098
309,2020-05-23,3,0,22.732362,20.419098
309,2020-05-23,4,0,33.267626,33.267626
309,2020-05-23,5,0,22.088068,0.0
309,2020-05-23,6,0,0.0,0.0
309,2020-05-23,7,0,0.0,0.0
309,2020-05-23,8,0,0.0,0.0
309,2020-05-23,9,0,-0.0,0.0
309,2020-05-23,10,0,2.130889,1.299071
309,2020-05-23,11,0,2.224481,2.60641
309,2020-05-23,12,0,1.244414,2.707966
309,2020-05-23,13,0,2.60641,20.859174
309,2020-05-23,14,0,20.400003,21.353683
309,2020-05-23,15,0,2.60641,23.437807
309,2020-05-23,16,0,19.983547,24.617414
309,2020-05-23,17,0,24.617414,26.755559
309,2020-05-23,18,0,23.87513,26.755559
309,2020-05-23,19,0,26.429316,27.274616
309,2020-05-23,20,0,26.429316,27.050889
309,2020-05-23,21,0,25.9087,25.9087
309,2020-05-23,22,0,23.437807,25.9087
309,2020-05-23,23,0,23.657594,24.617414
309,2020-05-24,0,0,23.206766,23.206766
309,2020-05-24,1,0,23.437807,23.437807
309,2020-05-24,2,0,23.128644,23.206766
309,2020-05-24,3,0,23.128644,23.069973
309,2020-05-24,4,0,23.206766,22.732362
309,2020-05-24,5,0,21.116714,20.400003
309,2020-05-24,6,0,20.419098,0.0
309,2020-05-24,7,0,20.400003,0.0
309,2020-05-24,8,0,19.430296,0.0
309,2020-05-24,9,0,19.68943,0.0
309,2020-05-24,10,0,21.474047,18.861019
309,2020-05-24,11,0,22.185841,19.685338
309,2020-05-24,12,0,21.647258,20.400003
309,2020-05-24,13,0,23.206766,21.288154
309,2020-05-24,14,0,23.128644,23.069973
309,2020-05-24,15,0,24.617414,23.437807
309,2020-05-24,16,0,21.288154,25.758899
309,2020-05-24,17,0,26.324557,25.758899
309,2020-05-24,18,0,23.128644,26.790897
309,2020-05-24,19,0,24.617414,26.755559
309,2020-05-24,20,0,23.128644,26.429316
309,2020-05-24,21,0,23.069973,26.324557
309,2020-05-24,22,0,22.492854,26.324557
309,2020-05-24,23,0,21.288154,24.617414
309,2020-05-25,0,0,20.419098,24.617414
309,2020-05-25,1,0,20.846138,24.617414
309,2020-05-25,2,0,21.474047,23.069973
309,2020-05-25,3,0,21.287879,23.069973
309,2020-05-25,4,0,22.732362,23.437807
309,2020-05-25,5,0,21.843654,22.96816
309,2020-05-25,6,0,21.843654,20.419098
309,2020-05-25,7,0,20.846138,19.430296
309,2020-05-25,8,0,-0.0,18.861019
309,2020-05-25,9,0,0.0,0.0
309,2020-05-25,10,0,0.0,0.0
309,2020-05-25,11,0,0.0,0.0
309,2020-05-25,12,0,0.0,0.0
309,2020-05-25,13,0,0.0,18.861019
309,2020-05-25,14,0,0.0,19.034775
309,2020-05-25,15,0,0.0,21.288154
309,2020-05-25,16,0,0.0,33.267626
309,2020-05-25,17,0,19.68943,22.96816
309,2020-05-25,18,0,20.419098,22.96816
309,2020-05-25,19,0,23.069973,22.732362
309,2020-05-25,20,0,33.447207,22.96816
309,2020-05-25,21,0,1661.319602,22.96816
309,2020-05-25,22,0,35.051431,22.516066
309,2020-05-25,23,0,-0.0,33.267626
309,2020-05-26,0,0,31.17351,19.68943
309,2020-05-26,1,0,0.0,0.0
309,2020-05-26,2,0,-0.0,0.0
309,2020-05-26,3,0,0.0,0.0
309,2020-05-26,4,0,0.0,20.419098
