"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2020/07/22 07:00:00","NINE_MILE_1","23575","16.41","-0.44","0","1"
"2020/07/22 07:00:00","NINE_MILE_2","23744","16.41","-0.44","0","1"
"2020/07/22 08:00:00","GINNA____","23603","17.57","-0.9","0","1"
"2020/07/22 08:00:00","INDIAN POINT___2","23530","20.4","1.92","0","1"
"2020/07/22 08:00:00","INDIAN POINT___3","23531","20.31","1.83","0","1"
"2020/07/22 08:00:00","NINE_MILE_1","23575","18.05","-0.42","0","1"
"2020/07/22 08:00:00","NINE_MILE_2","23744","18.05","-0.42","0","1"
"2020/07/22 09:00:00","GINNA____","23603","18.51","-0.81","0.04","1"
"2020/07/22 09:00:00","INDIAN POINT___2","23530","21.32","1.96","0","1"
"2020/07/22 09:00:00","INDIAN POINT___3","23531","21.23","1.86","0","1"
"2020/07/22 09:00:00","NINE_MILE_1","23575","18.96","-0.41","0","1"
"2020/07/22 09:00:00","NINE_MILE_2","23744","18.96","-0.41","0","1"
"2020/07/22 10:00:00","GINNA____","23603","18.75","-0.5","0.09","1"
"2020/07/22 10:00:00","INDIAN POINT___2","23530","27.37","1.97","-6.07","1"
"2020/07/22 10:00:00","INDIAN POINT___3","23531","27.26","1.86","-6.07","1"
"2020/07/22 10:00:00","NINE_MILE_1","23575","19","-0.33","0","1"
"2020/07/22 10:00:00","NINE_MILE_2","23744","19","-0.33","0","1"
"2020/07/22 11:00:00","GINNA____","23603","20.27","-0.35","0.11","1"
"2020/07/22 11:00:00","INDIAN POINT___2","23530","28.88","2.07","-6.07","1"
"2020/07/22 11:00:00","INDIAN POINT___3","23531","28.76","1.95","-6.07","1"
"2020/07/22 11:00:00","NINE_MILE_1","23575","20.44","-0.29","0","1"
"2020/07/22 11:00:00","NINE_MILE_2","23744","20.44","-0.29","0","1"
"2020/07/22 12:00:00","GINNA____","23603","22.14","-0.66","0.09","1"
"2020/07/22 12:00:00","INDIAN POINT___2","23530","25.09","2.2","0","1"
"2020/07/22 12:00:00","INDIAN POINT___3","23531","24.98","2.08","0","1"
"2020/07/22 12:00:00","NINE_MILE_1","23575","22.51","-0.39","0","1"
"2020/07/22 12:00:00","NINE_MILE_2","23744","22.51","-0.39","0","1"
"2020/07/22 13:00:00","GINNA____","23603","23.78","-0.67","0.24","1"
"2020/07/22 13:00:00","INDIAN POINT___2","23530","27.1","2.42","0","1"
"2020/07/22 13:00:00","INDIAN POINT___3","23531","26.95","2.27","0","1"
"2020/07/22 13:00:00","NINE_MILE_1","23575","24.26","-0.42","0","1"
"2020/07/22 13:00:00","NINE_MILE_2","23744","24.26","-0.42","0","1"
"2020/07/22 14:00:00","GINNA____","23603","25.59","-0.66","0.3","1"
"2020/07/22 14:00:00","INDIAN POINT___2","23530","29.21","2.66","0","1"
"2020/07/22 14:00:00","INDIAN POINT___3","23531","29.05","2.5","0","1"
"2020/07/22 14:00:00","NINE_MILE_1","23575","26.1","-0.45","0","1"
"2020/07/22 14:00:00","NINE_MILE_2","23744","26.1","-0.45","0","1"
"2020/07/22 15:00:00","GINNA____","23603","26.52","-0.77","0.32","1"
"2020/07/22 15:00:00","INDIAN POINT___2","23530","30.45","2.84","0","1"
"2020/07/22 15:00:00","INDIAN POINT___3","23531","30.29","2.68","0","1"
"2020/07/22 15:00:00","NINE_MILE_1","23575","27.08","-0.53","0","1"
"2020/07/22 15:00:00","NINE_MILE_2","23744","27.08","-0.53","0","1"
"2020/07/22 16:00:00","GINNA____","23603","29.13","-0.75","0.31","1"
"2020/07/22 16:00:00","INDIAN POINT___2","23530","33.24","3.05","0","1"
"2020/07/22 16:00:00","INDIAN POINT___3","23531","33.09","2.9","0","1"
"2020/07/22 16:00:00","NINE_MILE_1","23575","29.68","-0.51","0","1"
"2020/07/22 16:00:00","NINE_MILE_2","23744","29.68","-0.51","0","1"
"2020/07/22 17:00:00","GINNA____","23603","29.99","-0.65","0.26","1"
"2020/07/22 17:00:00","INDIAN POINT___2","23530","33.93","3.03","0","1"
"2020/07/22 17:00:00","INDIAN POINT___3","23531","33.74","2.84","0","1"
"2020/07/22 17:00:00","NINE_MILE_1","23575","30.37","-0.53","0","1"
"2020/07/22 17:00:00","NINE_MILE_2","23744","30.37","-0.53","0","1"
"2020/07/22 18:00:00","GINNA____","23603","26.62","-0.44","0.14","1"
"2020/07/22 18:00:00","INDIAN POINT___2","23530","29.83","2.64","0","1"
"2020/07/22 18:00:00","INDIAN POINT___3","23531","29.67","2.47","0","1"
"2020/07/22 18:00:00","NINE_MILE_1","23575","26.76","-0.44","0","1"
"2020/07/22 18:00:00","NINE_MILE_2","23744","26.76","-0.44","0","1"
"2020/07/22 19:00:00","GINNA____","23603","24.93","-0.51","0.09","1"
"2020/07/22 19:00:00","INDIAN POINT___2","23530","28.08","2.55","0","1"
"2020/07/22 19:00:00","INDIAN POINT___3","23531","27.93","2.4","0","1"
"2020/07/22 19:00:00","NINE_MILE_1","23575","25.12","-0.41","0","1"
"2020/07/22 19:00:00","NINE_MILE_2","23744","25.12","-0.41","0","1"
"2020/07/22 20:00:00","GINNA____","23603","20.94","-0.47","0.05","1"
"2020/07/22 20:00:00","INDIAN POINT___2","23530","28.37","2.19","-4.72","1"
"2020/07/22 20:00:00","INDIAN POINT___3","23531","28.24","2.06","-4.72","1"
"2020/07/22 20:00:00","NINE_MILE_1","23575","21.12","-0.34","0","1"
"2020/07/22 20:00:00","NINE_MILE_2","23744","21.12","-0.34","0","1"
"2020/07/22 21:00:00","GINNA____","23603","19.32","-0.5","0.07","1"
"2020/07/22 21:00:00","INDIAN POINT___2","23530","25.09","2.03","-3.18","1"
"2020/07/22 21:00:00","INDIAN POINT___3","23531","24.97","1.91","-3.18","1"
"2020/07/22 21:00:00","NINE_MILE_1","23575","19.55","-0.34","0","1"
"2020/07/22 21:00:00","NINE_MILE_2","23744","19.55","-0.34","0","1"
"2020/07/22 22:00:00","GINNA____","23603","19.38","-0.66","0.03","1"
"2020/07/22 22:00:00","INDIAN POINT___2","23530","22.02","1.95","0","1"
"2020/07/22 22:00:00","INDIAN POINT___3","23531","21.92","1.85","0","1"
"2020/07/22 22:00:00","NINE_MILE_1","23575","19.7","-0.38","0","1"
"2020/07/22 22:00:00","NINE_MILE_2","23744","19.7","-0.38","0","1"
"2020/07/22 23:00:00","GINNA____","23603","16.93","-0.74","0","1"
"2020/07/22 23:00:00","INDIAN POINT___2","23530","19.39","1.71","0","1"
"2020/07/22 23:00:00","INDIAN POINT___3","23531","19.3","1.63","0","1"
"2020/07/22 23:00:00","NINE_MILE_1","23575","17.3","-0.37","0","1"
"2020/07/22 23:00:00","NINE_MILE_2","23744","17.3","-0.37","0","1"
"2020/07/23 00:00:00","GINNA____","23603","16.9","-0.78","0","1"
"2020/07/23 00:00:00","INDIAN POINT___2","23530","19.5","1.82","0","1"
"2020/07/23 00:00:00","INDIAN POINT___3","23531","19.39","1.71","0","1"
"2020/07/23 00:00:00","NINE_MILE_1","23575","17.27","-0.41","0","1"
"2020/07/23 00:00:00","NINE_MILE_2","23744","17.27","-0.41","0","1"
"2020/07/23 01:00:00","GINNA____","23603","15.27","-0.74","0","1"
"2020/07/23 01:00:00","INDIAN POINT___2","23530","17.58","1.57","0","1"
"2020/07/23 01:00:00","INDIAN POINT___3","23531","17.49","1.49","0","1"
"2020/07/23 01:00:00","NINE_MILE_1","23575","15.61","-0.4","0","1"
"2020/07/23 01:00:00","NINE_MILE_2","23744","15.61","-0.4","0","1"
"2020/07/23 02:00:00","GINNA____","23603","14.57","-0.8","0","1"
"2020/07/23 02:00:00","INDIAN POINT___2","23530","16.82","1.44","0","1"
"2020/07/23 02:00:00","INDIAN POINT___3","23531","16.74","1.37","0","1"
"2020/07/23 02:00:00","NINE_MILE_1","23575","14.97","-0.4","0","1"
"2020/07/23 02:00:00","NINE_MILE_2","23744","14.97","-0.4","0","1"
"2020/07/23 03:00:00","GINNA____","23603","14.03","-0.86","0","1"
"2020/07/23 03:00:00","INDIAN POINT___2","23530","16.32","1.43","0","1"
"2020/07/23 03:00:00","INDIAN POINT___3","23531","16.25","1.36","0","1"
"2020/07/23 03:00:00","NINE_MILE_1","23575","14.48","-0.42","0","1"
"2020/07/23 03:00:00","NINE_MILE_2","23744","14.48","-0.42","0","1"
"2020/07/23 04:00:00","GINNA____","23603","14.15","-0.82","0","1"
"2020/07/23 04:00:00","INDIAN POINT___2","23530","16.38","1.41","0","1"
"2020/07/23 04:00:00","INDIAN POINT___3","23531","16.31","1.33","0","1"
"2020/07/23 04:00:00","NINE_MILE_1","23575","14.57","-0.4","0","1"
"2020/07/23 04:00:00","NINE_MILE_2","23744","14.57","-0.4","0","1"
"2020/07/23 05:00:00","GINNA____","23603","14.06","-0.87","0","1"
"2020/07/23 05:00:00","INDIAN POINT___2","23530","16.38","1.46","0","1"
"2020/07/23 05:00:00","INDIAN POINT___3","23531","16.31","1.39","0","1"
"2020/07/23 05:00:00","NINE_MILE_1","23575","14.5","-0.42","0","1"
"2020/07/23 05:00:00","NINE_MILE_2","23744","14.5","-0.42","0","1"
"2020/07/23 06:00:00","GINNA____","23603","14.53","-0.95","0.02","1"
"2020/07/23 06:00:00","INDIAN POINT___2","23530","17.02","1.53","0","1"
"2020/07/23 06:00:00","INDIAN POINT___3","23531","16.94","1.46","0","1"
"2020/07/23 06:00:00","NINE_MILE_1","23575","15.06","-0.43","0","1"
"2020/07/23 06:00:00","NINE_MILE_2","23744","15.06","-0.43","0","1"
"2020/07/23 07:00:00","GINNA____","23603","16.66","-0.96","0.14","1"
"2020/07/23 07:00:00","INDIAN POINT___2","23530","19.61","1.85","0","1"
"2020/07/23 07:00:00","INDIAN POINT___3","23531","19.52","1.76","0","1"
"2020/07/23 07:00:00","NINE_MILE_1","23575","17.3","-0.46","0","1"
"2020/07/23 07:00:00","NINE_MILE_2","23744","17.3","-0.46","0","1"
"2020/07/23 08:00:00","GINNA____","23603","18","-0.96","0.28","1"
"2020/07/23 08:00:00","INDIAN POINT___2","23530","21.17","1.92","0","1"
"2020/07/23 08:00:00","INDIAN POINT___3","23531","21.07","1.83","0","1"
"2020/07/23 08:00:00","NINE_MILE_1","23575","18.8","-0.44","0","1"
"2020/07/23 08:00:00","NINE_MILE_2","23744","18.8","-0.44","0","1"
"2020/07/23 09:00:00","GINNA____","23603","18.92","-0.89","0.35","1"
"2020/07/23 09:00:00","INDIAN POINT___2","23530","22.07","1.92","0","1"
"2020/07/23 09:00:00","INDIAN POINT___3","23531","21.97","1.81","0","1"
"2020/07/23 09:00:00","NINE_MILE_1","23575","19.71","-0.44","0","1"
"2020/07/23 09:00:00","NINE_MILE_2","23744","19.71","-0.44","0","1"
"2020/07/23 10:00:00","GINNA____","23603","20.28","-0.69","0.49","1"
"2020/07/23 10:00:00","INDIAN POINT___2","23530","23.37","1.91","0","1"
"2020/07/23 10:00:00","INDIAN POINT___3","23531","23.26","1.8","0","1"
"2020/07/23 10:00:00","NINE_MILE_1","23575","21.05","-0.41","0","1"
"2020/07/23 10:00:00","NINE_MILE_2","23744","21.05","-0.41","0","1"
"2020/07/23 11:00:00","GINNA____","23603","22.39","-0.81","0.53","1"
"2020/07/23 11:00:00","INDIAN POINT___2","23530","25.89","2.16","0","1"
"2020/07/23 11:00:00","INDIAN POINT___3","23531","25.77","2.04","0","1"
"2020/07/23 11:00:00","NINE_MILE_1","23575","23.28","-0.45","0","1"
"2020/07/23 11:00:00","NINE_MILE_2","23744","23.28","-0.45","0","1"
"2020/07/23 12:00:00","GINNA____","23603","24.49","-0.7","0.73","1"
"2020/07/23 12:00:00","INDIAN POINT___2","23530","31.84","2.41","-3.51","1"
"2020/07/23 12:00:00","INDIAN POINT___3","23531","31.71","2.28","-3.51","1"
"2020/07/23 12:00:00","NINE_MILE_1","23575","25.45","-0.47","0","1"
"2020/07/23 12:00:00","NINE_MILE_2","23744","25.45","-0.47","0","1"
"2020/07/23 13:00:00","GINNA____","23603","24.63","-0.67","0.32","1"
"2020/07/23 13:00:00","INDIAN POINT___2","23530","24.29","2.43","3.76","1"
"2020/07/23 13:00:00","INDIAN POINT___3","23531","31.51","2.31","-3.59","1"
"2020/07/23 13:00:00","NINE_MILE_1","23575","25.15","-0.46","0","1"
"2020/07/23 13:00:00","NINE_MILE_2","23744","25.15","-0.46","0","1"
"2020/07/23 14:00:00","GINNA____","23603","24.94","-0.89","0.31","1"
"2020/07/23 14:00:00","INDIAN POINT___2","23530","28.08","2.59","0.65","1"
"2020/07/23 14:00:00","INDIAN POINT___3","23531","32.3","2.46","-3.71","1"
"2020/07/23 14:00:00","NINE_MILE_1","23575","25.62","-0.52","0","1"
"2020/07/23 14:00:00","NINE_MILE_2","23744","25.62","-0.52","0","1"
"2020/07/23 15:00:00","GINNA____","23603","26.02","-0.88","0.58","1"
"2020/07/23 15:00:00","INDIAN POINT___2","23530","27.62","2.77","2.63","1"
"2020/07/23 15:00:00","INDIAN POINT___3","23531","32.77","2.64","-2.65","1"
"2020/07/23 15:00:00","NINE_MILE_1","23575","26.96","-0.52","0","1"
"2020/07/23 15:00:00","NINE_MILE_2","23744","26.96","-0.52","0","1"
"2020/07/23 16:00:00","GINNA____","23603","28.15","-1.09","0.35","1"
"2020/07/23 16:00:00","INDIAN POINT___2","23530","34.78","2.99","-2.2","1"
"2020/07/23 16:00:00","INDIAN POINT___3","23531","37.13","2.84","-4.69","1"
"2020/07/23 16:00:00","NINE_MILE_1","23575","29","-0.59","0","1"
"2020/07/23 16:00:00","NINE_MILE_2","23744","29","-0.59","0","1"
"2020/07/23 17:00:00","GINNA____","23603","28.56","-1.08","0.31","1"
"2020/07/23 17:00:00","INDIAN POINT___2","23530","31.21","2.99","1.73","1"
"2020/07/23 17:00:00","INDIAN POINT___3","23531","34.93","2.81","-2.17","1"
"2020/07/23 17:00:00","NINE_MILE_1","23575","29.35","-0.6","0","1"
"2020/07/23 17:00:00","NINE_MILE_2","23744","29.35","-0.6","0","1"
"2020/07/23 18:00:00","GINNA____","23603","26.35","-0.83","0.39","1"
"2020/07/23 18:00:00","INDIAN POINT___2","23530","29.9","2.67","0.34","1"
"2020/07/23 18:00:00","INDIAN POINT___3","23531","31.07","2.54","-0.96","1"
"2020/07/23 18:00:00","NINE_MILE_1","23575","27.05","-0.52","0","1"
"2020/07/23 18:00:00","NINE_MILE_2","23744","27.05","-0.52","0","1"
"2020/07/23 19:00:00","GINNA____","23603","24.18","-1.02","0.33","1"
"2020/07/23 19:00:00","INDIAN POINT___2","23530","28.08","2.55","0","1"
"2020/07/23 19:00:00","INDIAN POINT___3","23531","27.96","2.43","0","1"
"2020/07/23 19:00:00","NINE_MILE_1","23575","24.99","-0.54","0","1"
"2020/07/23 19:00:00","NINE_MILE_2","23744","24.99","-0.54","0","1"
"2020/07/23 20:00:00","GINNA____","23603","22.84","-0.94","0.28","1"
"2020/07/23 20:00:00","INDIAN POINT___2","23530","26.62","2.43","-0.13","1"
"2020/07/23 20:00:00","INDIAN POINT___3","23531","26.48","2.29","-0.13","1"
"2020/07/23 20:00:00","NINE_MILE_1","23575","23.58","-0.48","0","1"
"2020/07/23 20:00:00","NINE_MILE_2","23744","23.58","-0.48","0","1"
"2020/07/23 21:00:00","GINNA____","23603","21.23","-0.82","0.2","1"
"2020/07/23 21:00:00","INDIAN POINT___2","23530","24.41","2.16","0","1"
"2020/07/23 21:00:00","INDIAN POINT___3","23531","24.3","2.05","0","1"
"2020/07/23 21:00:00","NINE_MILE_1","23575","21.81","-0.44","0","1"
"2020/07/23 21:00:00","NINE_MILE_2","23744","21.81","-0.44","0","1"
"2020/07/23 22:00:00","GINNA____","23603","19.2","-0.64","0.05","1"
"2020/07/23 22:00:00","INDIAN POINT___2","23530","21.69","1.81","0","1"
"2020/07/23 22:00:00","INDIAN POINT___3","23531","21.57","1.69","0","1"
"2020/07/23 22:00:00","NINE_MILE_1","23575","19.5","-0.38","0","1"
"2020/07/23 22:00:00","NINE_MILE_2","23744","19.5","-0.38","0","1"
"2020/07/23 23:00:00","GINNA____","23603","16.5","-0.74","0.05","1"
"2020/07/23 23:00:00","INDIAN POINT___2","23530","18.88","1.59","0","1"
"2020/07/23 23:00:00","INDIAN POINT___3","23531","18.78","1.49","0","1"
"2020/07/23 23:00:00","NINE_MILE_1","23575","16.93","-0.36","0","1"
"2020/07/23 23:00:00","NINE_MILE_2","23744","16.93","-0.36","0","1"
"2020/07/24 00:00:00","GINNA____","23603","16.7","-0.82","0","1"
"2020/07/24 00:00:00","INDIAN POINT___2","23530","19.19","1.67","0","1"
"2020/07/24 00:00:00","INDIAN POINT___3","23531","19.1","1.58","0","1"
"2020/07/24 00:00:00","NINE_MILE_1","23575","17.1","-0.42","0","1"
"2020/07/24 00:00:00","NINE_MILE_2","23744","17.1","-0.42","0","1"
"2020/07/24 01:00:00","GINNA____","23603","15.13","-0.86","0","1"
"2020/07/24 01:00:00","INDIAN POINT___2","23530","17.53","1.54","0","1"
"2020/07/24 01:00:00","INDIAN POINT___3","23531","17.45","1.46","0","1"
"2020/07/24 01:00:00","NINE_MILE_1","23575","15.57","-0.43","0","1"
"2020/07/24 01:00:00","NINE_MILE_2","23744","15.57","-0.43","0","1"
"2020/07/24 02:00:00","GINNA____","23603","14.04","-0.88","0","1"
"2020/07/24 02:00:00","INDIAN POINT___2","23530","16.37","1.45","0","1"
"2020/07/24 02:00:00","INDIAN POINT___3","23531","16.29","1.37","0","1"
"2020/07/24 02:00:00","NINE_MILE_1","23575","14.5","-0.42","0","1"
"2020/07/24 02:00:00","NINE_MILE_2","23744","14.5","-0.42","0","1"
"2020/07/24 03:00:00","GINNA____","23603","13.78","-0.97","0","1"
"2020/07/24 03:00:00","INDIAN POINT___2","23530","16.18","1.43","0","1"
"2020/07/24 03:00:00","INDIAN POINT___3","23531","16.12","1.37","0","1"
"2020/07/24 03:00:00","NINE_MILE_1","23575","14.31","-0.44","0","1"
"2020/07/24 03:00:00","NINE_MILE_2","23744","14.31","-0.44","0","1"
"2020/07/24 04:00:00","GINNA____","23603","13.37","-0.88","0","1"
"2020/07/24 04:00:00","INDIAN POINT___2","23530","15.63","1.37","0","1"
"2020/07/24 04:00:00","INDIAN POINT___3","23531","15.57","1.31","0","1"
"2020/07/24 04:00:00","NINE_MILE_1","23575","13.84","-0.41","0","1"
"2020/07/24 04:00:00","NINE_MILE_2","23744","13.84","-0.41","0","1"
"2020/07/24 05:00:00","GINNA____","23603","13.98","-0.94","0","1"
"2020/07/24 05:00:00","INDIAN POINT___2","23530","16.32","1.4","0","1"
"2020/07/24 05:00:00","INDIAN POINT___3","23531","16.25","1.33","0","1"
"2020/07/24 05:00:00","NINE_MILE_1","23575","14.5","-0.42","0","1"
"2020/07/24 05:00:00","NINE_MILE_2","23744","14.5","-0.42","0","1"
"2020/07/24 06:00:00","GINNA____","23603","13.77","-1.04","0.05","1"
"2020/07/24 06:00:00","INDIAN POINT___2","23530","16.34","1.49","0","1"
"2020/07/24 06:00:00","INDIAN POINT___3","23531","16.27","1.41","0","1"
"2020/07/24 06:00:00","NINE_MILE_1","23575","14.41","-0.45","0","1"
"2020/07/24 06:00:00","NINE_MILE_2","23744","14.41","-0.45","0","1"
"2020/07/24 07:00:00","GINNA____","23603","17.03","-1.11","0.08","1"
"2020/07/24 07:00:00","INDIAN POINT___2","23530","20.17","1.95","0","1"
"2020/07/24 07:00:00","INDIAN POINT___3","23531","20.08","1.86","0","1"
"2020/07/24 07:00:00","NINE_MILE_1","23575","17.73","-0.49","0","1"
"2020/07/24 07:00:00","NINE_MILE_2","23744","17.73","-0.49","0","1"
"2020/07/24 08:00:00","GINNA____","23603","17.43","-0.99","0.17","1"
"2020/07/24 08:00:00","INDIAN POINT___2","23530","20.48","1.9","0","1"
"2020/07/24 08:00:00","INDIAN POINT___3","23531","20.39","1.8","0","1"
"2020/07/24 08:00:00","NINE_MILE_1","23575","18.14","-0.45","0","1"
"2020/07/24 08:00:00","NINE_MILE_2","23744","18.14","-0.45","0","1"
"2020/07/24 09:00:00","GINNA____","23603","18.4","-0.92","0.23","1"
"2020/07/24 09:00:00","INDIAN POINT___2","23530","21.39","1.84","0","1"
"2020/07/24 09:00:00","INDIAN POINT___3","23531","21.29","1.74","0","1"
"2020/07/24 09:00:00","NINE_MILE_1","23575","19.12","-0.43","0","1"
"2020/07/24 09:00:00","NINE_MILE_2","23744","19.12","-0.43","0","1"
"2020/07/24 10:00:00","GINNA____","23603","18.92","-0.69","0.21","1"
"2020/07/24 10:00:00","INDIAN POINT___2","23530","21.62","1.79","0","1"
"2020/07/24 10:00:00","INDIAN POINT___3","23531","21.51","1.68","0","1"
"2020/07/24 10:00:00","NINE_MILE_1","23575","19.45","-0.38","0","1"
"2020/07/24 10:00:00","NINE_MILE_2","23744","19.45","-0.38","0","1"
"2020/07/24 11:00:00","GINNA____","23603","21.63","-0.65","0.23","1"
"2020/07/24 11:00:00","INDIAN POINT___2","23530","24.47","1.96","0","1"
"2020/07/24 11:00:00","INDIAN POINT___3","23531","24.36","1.85","0","1"
"2020/07/24 11:00:00","NINE_MILE_1","23575","22.11","-0.4","0","1"
"2020/07/24 11:00:00","NINE_MILE_2","23744","22.11","-0.4","0","1"
"2020/07/24 12:00:00","GINNA____","23603","23.43","-0.83","0.24","1"
"2020/07/24 12:00:00","INDIAN POINT___2","23530","26.68","2.18","0","1"
"2020/07/24 12:00:00","INDIAN POINT___3","23531","26.56","2.06","0","1"
"2020/07/24 12:00:00","NINE_MILE_1","23575","24.03","-0.47","0","1"
"2020/07/24 12:00:00","NINE_MILE_2","23744","24.03","-0.47","0","1"
"2020/07/24 13:00:00","GINNA____","23603","24.81","-0.94","0.39","1"
"2020/07/24 13:00:00","INDIAN POINT___2","23530","28.47","2.33","0","1"
"2020/07/24 13:00:00","INDIAN POINT___3","23531","28.34","2.2","0","1"
"2020/07/24 13:00:00","NINE_MILE_1","23575","25.62","-0.52","0","1"
"2020/07/24 13:00:00","NINE_MILE_2","23744","25.62","-0.52","0","1"
"2020/07/24 14:00:00","GINNA____","23603","25.42","-1.24","0.39","1"
"2020/07/24 14:00:00","INDIAN POINT___2","23530","29.57","2.52","0","1"
"2020/07/24 14:00:00","INDIAN POINT___3","23531","29.46","2.41","0","1"
"2020/07/24 14:00:00","NINE_MILE_1","23575","26.46","-0.6","0","1"
"2020/07/24 14:00:00","NINE_MILE_2","23744","26.46","-0.6","0","1"
"2020/07/24 15:00:00","GINNA____","23603","25.25","-1.26","0.34","1"
"2020/07/24 15:00:00","INDIAN POINT___2","23530","29.32","2.47","0","1"
"2020/07/24 15:00:00","INDIAN POINT___3","23531","29.18","2.33","0","1"
"2020/07/24 15:00:00","NINE_MILE_1","23575","26.26","-0.59","0","1"
"2020/07/24 15:00:00","NINE_MILE_2","23744","26.26","-0.59","0","1"
"2020/07/24 16:00:00","GINNA____","23603","26.67","-1.42","0.32","1"
"2020/07/24 16:00:00","INDIAN POINT___2","23530","31.25","2.84","0","1"
"2020/07/24 16:00:00","INDIAN POINT___3","23531","31.14","2.73","0","1"
"2020/07/24 16:00:00","NINE_MILE_1","23575","27.76","-0.65","0","1"
"2020/07/24 16:00:00","NINE_MILE_2","23744","27.76","-0.65","0","1"
"2020/07/24 17:00:00","GINNA____","23603","27.26","-1.18","0.29","1"
"2020/07/24 17:00:00","INDIAN POINT___2","23530","31.46","2.73","0","1"
"2020/07/24 17:00:00","INDIAN POINT___3","23531","31.32","2.59","0","1"
"2020/07/24 17:00:00","NINE_MILE_1","23575","28.12","-0.6","0","1"
"2020/07/24 17:00:00","NINE_MILE_2","23744","28.12","-0.6","0","1"
"2020/07/24 18:00:00","GINNA____","23603","24.94","-1.18","0.17","1"
"2020/07/24 18:00:00","INDIAN POINT___2","23530","28.8","2.5","0","1"
"2020/07/24 18:00:00","INDIAN POINT___3","23531","28.67","2.37","0","1"
"2020/07/24 18:00:00","NINE_MILE_1","23575","25.72","-0.58","0","1"
"2020/07/24 18:00:00","NINE_MILE_2","23744","25.74","-0.55","0","1"
"2020/07/24 19:00:00","GINNA____","23603","22.65","-1.15","0.08","1"
"2020/07/24 19:00:00","INDIAN POINT___2","23530","26.08","2.2","0","1"
"2020/07/24 19:00:00","INDIAN POINT___3","23531","25.99","2.1","0","1"
"2020/07/24 19:00:00","NINE_MILE_1","23575","23.36","-0.53","0","1"
"2020/07/24 19:00:00","NINE_MILE_2","23744","23.36","-0.53","0","1"
"2020/07/24 20:00:00","GINNA____","23603","20.93","-1.07","0.25","1"
"2020/07/24 20:00:00","INDIAN POINT___2","23530","24.33","2.09","0","1"
"2020/07/24 20:00:00","INDIAN POINT___3","23531","24.22","1.98","0","1"
"2020/07/24 20:00:00","NINE_MILE_1","23575","21.75","-0.49","0","1"
"2020/07/24 20:00:00","NINE_MILE_2","23744","21.75","-0.49","0","1"
"2020/07/24 21:00:00","GINNA____","23603","20.55","-0.93","0.13","1"
"2020/07/24 21:00:00","INDIAN POINT___2","23530","23.56","1.95","0","1"
"2020/07/24 21:00:00","INDIAN POINT___3","23531","23.45","1.84","0","1"
"2020/07/24 21:00:00","NINE_MILE_1","23575","21.16","-0.45","0","1"
"2020/07/24 21:00:00","NINE_MILE_2","23744","21.16","-0.45","0","1"
"2020/07/24 22:00:00","GINNA____","23603","18.42","-0.99","0.01","1"
"2020/07/24 22:00:00","INDIAN POINT___2","23530","21.25","1.83","0","1"
"2020/07/24 22:00:00","INDIAN POINT___3","23531","21.15","1.73","0","1"
"2020/07/24 22:00:00","NINE_MILE_1","23575","18.98","-0.45","0","1"
"2020/07/24 22:00:00","NINE_MILE_2","23744","18.98","-0.45","0","1"
"2020/07/24 23:00:00","GINNA____","23603","16.78","-0.9","0","1"
"2020/07/24 23:00:00","INDIAN POINT___2","23530","19.38","1.7","0","1"
"2020/07/24 23:00:00","INDIAN POINT___3","23531","19.29","1.61","0","1"
"2020/07/24 23:00:00","NINE_MILE_1","23575","17.28","-0.41","0","1"
"2020/07/24 23:00:00","NINE_MILE_2","23744","17.28","-0.41","0","1"
"2020/07/25 00:00:00","GINNA____","23603","16.57","-0.71","0","1"
"2020/07/25 00:00:00","INDIAN POINT___2","23530","18.89","1.61","0","1"
"2020/07/25 00:00:00","INDIAN POINT___3","23531","18.8","1.52","0","1"
"2020/07/25 00:00:00","NINE_MILE_1","23575","16.9","-0.38","0","1"
"2020/07/25 00:00:00","NINE_MILE_2","23744","16.9","-0.38","0","1"
"2020/07/25 01:00:00","GINNA____","23603","14.89","-0.82","0","1"
"2020/07/25 01:00:00","INDIAN POINT___2","23530","17.15","1.44","0","1"
"2020/07/25 01:00:00","INDIAN POINT___3","23531","17.07","1.37","0","1"
"2020/07/25 01:00:00","NINE_MILE_1","23575","15.32","-0.39","0","1"
"2020/07/25 01:00:00","NINE_MILE_2","23744","15.32","-0.39","0","1"
"2020/07/25 02:00:00","GINNA____","23603","13.97","-0.78","0","1"
"2020/07/25 02:00:00","INDIAN POINT___2","23530","16.17","1.42","0","1"
"2020/07/25 02:00:00","INDIAN POINT___3","23531","16.1","1.34","0","1"
"2020/07/25 02:00:00","NINE_MILE_1","23575","14.37","-0.38","0","1"
"2020/07/25 02:00:00","NINE_MILE_2","23744","14.37","-0.38","0","1"
"2020/07/25 03:00:00","GINNA____","23603","13.37","-0.82","0","1"
"2020/07/25 03:00:00","INDIAN POINT___2","23530","15.5","1.31","0","1"
"2020/07/25 03:00:00","INDIAN POINT___3","23531","15.43","1.23","0","1"
"2020/07/25 03:00:00","NINE_MILE_1","23575","13.81","-0.38","0","1"
"2020/07/25 03:00:00","NINE_MILE_2","23744","13.81","-0.38","0","1"
