hour,price
1667,20.03820329
1668,18.0757204
1669,18.69823716
1670,29.30842584
1671,19.91294237
1672,23.1900345
1673,41.00729483
1674,23.97118052
1675,28.42077106
1676,26.89397981
1677,26.50585898
1678,20.53222847
1679,22.39339495
1680,19.64903608
1681,23.14317412
1682,27.12760885
1683,21.2296944
1684,26.51376086
1685,23.7228529
1686,41.58412743
1687,28.362987
1688,21.07916618
1689,20.14745289
1690,34.79378677
1691,24.31917731
1692,20.95716924
1693,29.61984039
1694,23.23090721
1695,23.17309354
1696,19.47420279
1697,19.04089836
1698,13.53610412
1699,23.93018033
1700,18.34090616
1701,13.89833876
1702,19.124671
1703,23.40312655
1704,19.28571103
1705,52.9524495
1706,24.66717984
1707,28.79879544
1708,20.96925241
1709,21.5660833
1710,8.093389138
1711,19.51343639
1712,20.86821585
1713,32.98701799
1714,57.79280819
1715,45.18334493
1716,22.88853892
1717,21.35221022
1718,51.70746106
1719,20.09918134
1720,25.98949611
1721,16.83226004
1722,22.23604648
1723,24.10134834
1724,24.89473835
1725,19.21034516
1726,25.36554076
1727,33.85960732
1728,26.62392667
1729,34.53897925
1730,35.70191872
1731,35.34891234
1732,26.48029982
1733,20.78204206
1734,817.9139663
1735,27.62845421
1736,44.7108745
1737,20.80433204
1738,13.53325914
1739,16.73841864
1740,26.43227276
1741,19.89960548
1742,13.8312483
1743,20.36134784
1744,20.47780991
1745,23.31112372
1746,31.27382323
1747,11.92379839
1748,26.2312811
1749,13.91009914
1750,15.83712081
1751,24.95048175
1752,24.79420507
1753,14.23676536
1754,22.59892178
1755,42.66679365
1756,19.97150842
1757,19.94906289
1758,27.19362783
1759,19.96668815
1760,18.05638772
1761,23.5965609
1762,32.29712623
1763,21.98311909
1764,19.71268877
1765,21.6536191
1766,20.27081507
1767,19.04230444
1768,22.2054069
1769,20.50831894
1770,19.69030665
1771,19.34935966
1772,24.78494801
1773,34.70046814
1774,13.65809807
1775,14.5992707
1776,16.91491617
1777,7.926709469
1778,20.69166333
1779,24.29409504
1780,37.09287567
1781,19.21778633
1782,53.19265235
1783,22.80325129
1784,25.13437003
1785,39.66406962
1786,39.42205593
1787,12.94567479
1788,12.5113766
1789,16.6944312
1790,27.08835304
1791,13.62622418
1792,20.47503086
1793,22.6759557
1794,12.79190751
1795,21.32003646
1796,50.67380886
1797,13.96652494
1798,25.06998004
1799,26.54739571
1800,50.17282651
1801,14.10009584
1802,20.31523018
1803,27.13721167
1804,43.8115519
1805,20.61449123
1806,19.4630455
1807,39.65815567
1808,23.24696683
1809,13.39940497
1810,26.05435757
1811,80.81762255
1812,25.79228284
1813,21.72351475
1814,8.76833562
1815,8.648367402
1816,13.53357583
1817,34.91481561
1818,10.89881526
1819,20.25304164
1820,19.78943649
1821,21.59058907
1822,13.12792623
1823,12.01739525
1824,19.07310732
1825,22.27684296
1826,12.79197027
1827,34.06524078
1828,24.68372735
1829,31.98698365
1830,23.98761252
1831,24.91307257
1832,19.69476885
1833,23.2500052
1834,22.86137485
1835,25.75351219
1836,24.01331139
1837,25.21544999
1838,25.40074633
1839,32.25125721
1840,39.29058822
1841,61.30248387
1842,26.43336951
1843,26.89845997
1844,10.53389499
1845,27.45203773
1846,24.58326443
1847,40.4373339
1848,23.35564701
1849,25.84973757
1850,24.47101018
1851,20.04582666
1852,28.77906207
1853,21.55063763
1854,24.33699117
1855,72.49989611
1856,69.19863103
1857,33.76630487
1858,24.37910953
1859,14.1953501
1860,14.18336219
1861,25.85688007
1862,20.45816941
1863,21.08568076
1864,12.07431794
1865,17.42694864
1866,29.49144467
1867,20.41994833
1868,23.97845834
1869,27.88198332
1870,32.15039668
1871,21.13887011
1872,20.12040869
1873,25.91247912
1874,28.93955639
1875,29.48412025
1876,29.81754116
1877,28.20186088
1878,21.96315862
1879,25.08455371
1880,23.33946803
1881,55.2091411
1882,27.68788258
1883,22.40403821
1884,21.46487523
1885,28.60529248
1886,32.57070988
1887,28.82733188
1888,25.15439126
1889,32.22631611
1890,18.5192786
1891,23.47629369
1892,25.5925124
1893,23.26619851
1894,27.76477471
1895,29.30703829
1896,59.53861257
1897,20.76829391
1898,24.69389272
1899,39.21204961
1900,30.53403164
1901,17.71540746
1902,29.4612478
1903,20.48118873
1904,21.70433886
1905,22.44749374
1906,24.15526369
1907,29.33082534
1908,15.01799031
1909,20.03890691
1910,20.01791232
1911,31.46589161
1912,48.24789135
1913,29.34260257
1914,17.53312678
1915,13.70576708
1916,74.97609333
1917,27.70326955
1918,54.29945571
1919,26.97500703
1920,27.2304009
1921,19.31689464
1922,16.99083692
1923,20.0077003
1924,10.86646805
1925,26.17496041
1926,32.82035571
1927,23.5126789
1928,25.42848063
1929,16.14933835
1930,17.9699533
1931,23.76573354
1932,20.50933539
1933,22.24843554
1934,21.69009239
1935,27.20456248
1936,12.62578023
1937,21.14394836
1938,25.89734866
1939,24.03588165
1940,21.61259402
1941,19.4357993
1942,13.38065988
1943,20.78950625
1944,10.64027315
1945,26.04437826
1946,26.19300097
1947,21.17229993
1948,21.62118413
1949,23.38660418
1950,20.05591555
1951,29.6084498
1952,23.52466983
1953,20.60903703
1954,24.20860363
1955,37.34088668
1956,15.70567877
1957,20.47831639
1958,19.32156162
1959,21.92619652
1960,33.63803347
1961,22.28126192
1962,20.18014477
1963,46.58263081
1964,7.400734152
1965,8.588415279
1966,15.91294602
1967,22.42811712
1968,20.44746301
1969,21.79913342
1970,12.577868
1971,19.72005632
1972,23.74700388
1973,23.10947277
1974,26.76983009
1975,34.58591353
1976,54.18747093
1977,12.29548551
1978,20.55302222
1979,18.78628
1980,21.54353133
1981,24.8276934
1982,20.66109628
1983,20.18491975
1984,14.10278055
1985,14.13705069
1986,21.91999858
1987,21.1562937
1988,20.99079246
1989,16.51437485
1990,14.04307837
1991,20.46761811
1992,15.57475011
1993,14.7069508
1994,7.318163624
1995,34.31692812
1996,24.52737188
1997,30.50246207
1998,20.5391729
1999,17.58590454
2000,20.49519516
2001,22.22862155
2002,19.66655761
2003,23.45303469
2004,20.77727347
2005,22.17104882
2006,27.96520679
2007,40.28458561
2008,22.8600966
2009,19.67137464
2010,20.20278415
2011,23.76282639
2012,20.55136027
2013,20.68742003
2014,25.18230824
2015,42.04602281
2016,22.97188579
2017,24.59756019
2018,19.77826541
2019,25.10447488
2020,20.74544635
2021,20.17128947
2022,8.150604716
2023,7.575102158
2024,23.41147884
2025,28.20368308
2026,25.68731877
2027,35.8721769
2028,14.22952335
2029,18.66108283
2030,26.62596061
2031,19.90128805
2032,21.33839068
2033,19.60264506
2034,41.40127193
2035,20.77719318
2036,34.15743852
2037,33.94352304
2038,24.42766859
2039,36.3392111
2040,40.24438918
2041,20.22517744
2042,22.14355763
2043,21.39146816
2044,22.13314534
2045,20.88347022
2046,70.69575403
2047,17.30931553
2048,26.64875433
2049,24.67076184
2050,35.234448
2051,41.83400531
2052,21.27063079
2053,35.58011766
2054,18.50300597
2055,35.74113695
2056,20.41161794
2057,27.46034778
2058,24.60095825
2059,20.80886716
2060,20.67997753
2061,13.67369944
2062,19.09096433
2063,21.29955625
2064,22.50348349
2065,23.92079687
2066,12.14455603
2067,19.42646243
2068,21.36745863
2069,21.84113144
2070,24.26017158
2071,97.9967831
2072,58.66331099
2073,23.67372476
2074,22.26487067
2075,376.4331845
2076,20.39946287
2077,21.23633297
2078,36.62113308
2079,65.09505852
2080,108.1579219
2081,19.82485312
2082,29.61670821
2083,41.56640097
2084,25.07251268
2085,19.88021139
2086,21.34762027
2087,22.2190796
2088,21.65457964
2089,26.10658221
2090,30.31997793
2091,19.91941649
2092,30.56204841
2093,21.47688452
2094,122.8874659
2095,37.4620768
2096,21.03240563
2097,37.23468571
2098,27.64940464
2099,85.66369142
2100,9.681024703
2101,13.7739677
2102,21.76746563
2103,12.61339406
2104,24.44915694
2105,26.74541365
2106,26.74853363
2107,63.92871494
2108,24.05639814
2109,23.32918445
2110,13.11022083
2111,22.73860654
2112,11.42218797
2113,12.19844555
2114,23.13720918
2115,27.1658399
2116,20.23361817
2117,13.37979008
2118,19.25447007
2119,106.3491088
2120,46.69011997
2121,26.83123349
2122,26.20424404
2123,27.9179835
2124,14.44630411
2125,21.93986421
2126,21.22896601
2127,21.09544831
2128,39.47955303
2129,21.60751666
2130,19.92732693
2131,26.12664952
2132,28.78684345
2133,24.25248497
2134,19.48579753
2135,27.03946787
2136,24.06641158
2137,40.13587074
2138,19.29605391
2139,26.12505429
2140,19.07358744
2141,21.21207997
2142,64.83821332
2143,34.19459524
2144,25.60415675
2145,39.08274209
2146,28.27198191
2147,45.18879611
2148,19.47478665
2149,19.73187716
2150,20.2347292
2151,41.63467914
2152,17.44749598
2153,19.5478636
2154,13.81831103
2155,26.78431553
2156,14.10308136
2157,20.07528128
2158,23.81144163
2159,19.53841372
2160,22.96420319
2161,19.83415477
2162,22.87862468
2163,26.34547616
2164,28.24492013
2165,41.12452493
2166,19.39473677
2167,13.78865531
2168,27.92195019
2169,21.62685574
2170,31.65303257
2171,27.96145435
2172,23.86561274
2173,24.73466172
2174,23.79188083
2175,20.52035931
2176,15.26597177
2177,36.09069608
2178,24.99476381
2179,13.92765363
2180,10.42391282
2181,22.89006822
2182,19.97963442
2183,11.36948561
2184,12.93159523
2185,14.12339997
2186,13.63786065
2187,12.5994349
2188,13.78893253
2189,13.91095922
2190,23.2857951
2191,13.88233296
2192,25.52192052
2193,21.29374608
2194,25.38747174
2195,17.14854061
2196,14.19676767
2197,36.92859946
2198,25.36621158
2199,26.0539339
2200,31.82791543
2201,25.30676782
2202,26.395706
2203,33.42735217
2204,29.07199893
2205,25.05035095
2206,64.52097666
2207,26.51350183
2208,19.04757212
2209,26.65663535
2210,29.67241544
2211,49.84545362
2212,51.64676549
2213,39.92694191
2214,26.99248307
2215,28.11168036
2216,21.16718617
2217,20.77904532
2218,32.25738426
2219,24.05028853
2220,26.28630014
2221,37.20344897
2222,26.93049564
2223,35.01127189
2224,18.66356555
2225,23.25365612
2226,26.93722239
2227,27.10451192
2228,23.99495407
2229,20.71032641
2230,29.14738185
2231,30.23006495
2232,29.91244221
2233,64.21428323
2234,44.59537551
2235,24.48473764
2236,22.72150228
2237,22.33751936
2238,26.55612676
2239,27.55711208
2240,31.2669448
2241,25.71192685
2242,27.9192456
2243,29.20883914
2244,23.56186848
2245,21.76706524
2246,52.07115727
2247,28.59952895
2248,26.73266079
2249,31.79999264
2250,25.65965446
2251,22.07830547
2252,27.83409318
2253,27.87263178
2254,37.48549191
2255,39.90240314
2256,28.17639196
2257,27.53307938
2258,26.49579427
2259,25.27421803
2260,31.69480772
2261,35.54611972
2262,40.87577186
2263,24.52310017
2264,40.13244588
2265,21.56423499
2266,20.85875522
2267,22.81816594
2268,29.4058816
2269,22.53027106
2270,30.23327485
2271,28.20142071
2272,30.34013012
2273,21.97474682
2274,23.33708005
2275,21.77312286
2276,27.10974651
2277,26.81825906
2278,31.66321539
2279,19.74676007
2280,19.38142274
2281,78.18966869
2282,26.75670842
2283,25.62775049
2284,22.1115122
2285,39.85665539
2286,20.48708462
2287,19.98151093
2288,31.73568344
2289,12.39978331
2290,26.99620284
2291,34.08772471
2292,24.01106435
2293,22.53618713
2294,21.01097729
2295,20.86184771
2296,23.53072019
2297,33.74945958
2298,20.68257301
2299,22.18390503
2300,30.31604433
2301,13.50351089
2302,23.45547846
2303,45.11959306
2304,14.79673797
2305,28.03194437
2306,23.72121356
2307,13.97179436
2308,20.66544257
2309,11.58803989
2310,32.60653289
2311,20.47975684
2312,27.20657508
2313,25.67549389
2314,28.44134745
2315,19.85914712
2316,20.65944548
2317,22.39735244
2318,21.26487898
2319,25.94682561
2320,22.3957129
2321,22.22923234
2322,22.03605593
2323,26.51754725
2324,26.25134549
2325,20.09481727
2326,22.72180353
2327,24.81119185
2328,19.77138754
2329,25.06058119
2330,29.93617186
2331,24.14574145
2332,19.38909024
2333,30.35729578
2334,22.52394439
2335,51.82775064
2336,20.7384286
2337,23.16380823
2338,27.42983061
2339,33.85212123
2340,23.41079669
2341,52.987394
2342,12.30721368
2343,28.94974779
2344,22.20949458
2345,23.81421271
2346,13.65211907
2347,20.75529153
2348,23.05250485
2349,16.36048751
2350,20.99807569
2351,22.96703972
2352,19.15685352
2353,15.93780621
2354,19.2172973
2355,22.52867646
2356,22.26407006
2357,11.26717818
2358,28.16647
2359,25.8088842
2360,13.23155532
2361,19.51410899
2362,19.75557023
2363,19.6364095
2364,8.831296491
2365,27.04951599
2366,21.53543276
2367,21.03445428
2368,24.59129522
2369,21.27633732
2370,21.53307525
2371,25.51125749
2372,46.99792964
2373,25.74112906
2374,20.70723308
2375,20.26753384
2376,33.3762948
2377,28.30512547
2378,13.08677283
2379,14.84502534
2380,23.83360428
2381,28.96789362
2382,24.25433623
2383,17.76605013
2384,19.83957627
2385,20.00769434
2386,23.61521211
2387,8.408915152
2388,22.94610234
2389,25.59738003
2390,29.2880863
2391,24.04169374
2392,25.28624954
2393,18.74672613
2394,23.79961458
2395,39.06580588
2396,22.18628228
2397,22.01264438
2398,33.78860129
2399,19.04972907
2400,-5.261620199
2401,24.62638035
2402,37.39911447
2403,26.92064778
2404,22.30228052
2405,20.52984328
2406,29.56453639
2407,24.62406942
2408,21.80684354
2409,21.20582705
2410,22.7585138
2411,29.42108478
2412,13.54147192
2413,16.14400455
2414,27.97974212
2415,27.69443366
2416,22.09279812
2417,22.97520643
2418,24.66099296
2419,19.64884548
2420,15.29805624
2421,21.41831422
2422,23.68807465
2423,22.50686012
2424,27.63864331
2425,25.51623285
2426,14.15355385
2427,18.99940329
2428,20.41685552
2429,27.98172013
2430,21.67093427
2431,22.87258568
2432,20.08648292
2433,21.45144575
2434,16.30384235
2435,19.47081968
2436,45.98304023
2437,32.42594281
2438,25.49650122
2439,24.51787297
2440,5.552458819
2441,20.86838091
2442,33.28912459
2443,60.45642004
2444,8.382364549
2445,100.3888201
2446,21.15750636
2447,21.73258702
2448,52.05113244
2449,28.18667501
2450,20.92871921
2451,19.18627012
2452,19.83628724
2453,22.61356779
2454,21.34834488
2455,19.7615726
2456,13.11036722
2457,39.43137914
2458,21.17454289
2459,39.75083517
2460,27.3840617
2461,25.35108575
2462,19.20672824
2463,23.38627047
2464,341.4741202
2465,11.15230786
2466,44.74816402
2467,19.03140569
2468,13.15287974
2469,20.04641838
2470,27.2286866
2471,26.86713164
2472,64.2879006
2473,24.37244929
2474,24.0052646
2475,20.86858885
2476,20.95173151
2477,11.45829408
2478,28.48246408
2479,24.30967358
2480,28.42134112
2481,22.0454814
2482,28.02306196
2483,20.55506639
2484,111.6895901
2485,48.25573254
2486,27.76756131
2487,35.49429686
2488,23.12669225
2489,14.96415952
2490,22.50048863
2491,23.00471863
2492,29.24397463
2493,24.72906567
2494,28.97904704
2495,21.15401971
2496,41.60202826
2497,20.29104706
2498,45.0277215
2499,19.21856515
2500,23.3397781
2501,21.16292692
2502,41.29719974
2503,36.39909087
2504,27.4063521
2505,20.58680935
2506,40.82981504
2507,69.34171071
2508,36.57589471
2509,21.95238983
2510,30.06785925
2511,29.33713789
2512,71.00351282
2513,24.00618786
2514,20.90783165
2515,23.63768773
2516,37.25861534
2517,26.35689342
2518,18.17955742
2519,28.99801069
2520,25.09645849
2521,19.07251153
2522,21.57868243
2523,21.62089574
2524,24.2923327
2525,23.80965648
2526,24.49512999
2527,27.01335139
2528,27.33388152
2529,65.24736644
2530,41.38523685
2531,30.16551069
2532,14.1513759
2533,23.14427938
2534,22.39674261
2535,25.31576562
2536,22.9086122
2537,20.36810889
2538,26.3750061
2539,26.45066341
2540,22.67448308
2541,37.13578616
2542,28.60106823
2543,38.34640152
2544,22.85791801
2545,36.23281785
2546,27.9077569
2547,18.76016933
2548,12.19103226
2549,12.17312137
2550,15.49283073
2551,15.49306279
2552,24.70357667
2553,21.18216851
2554,15.60238223
2555,16.91018001
2556,18.83025313
2557,27.85619558
2558,21.16915014
2559,35.8591055
2560,19.25536696
2561,17.23774393
2562,37.52780502
2563,24.38973179
2564,29.57350467
2565,26.82010012
2566,25.86375275
2567,25.40595381
2568,35.94237096
2569,28.53369431
2570,26.63211938
2571,64.74353841
2572,26.83589374
2573,29.13289482
2574,27.31158123
2575,22.79515978
2576,37.75361577
2577,36.85207465
2578,38.77444603
2579,26.0094888
2580,33.70682878
2581,22.01616706
2582,29.95545737
2583,27.6128816
2584,26.17700323
2585,29.28725379
2586,43.94658977
2587,29.90652494
2588,25.67232349
2589,19.18737197
2590,28.116693
2591,27.76233687
2592,28.63116897
2593,23.25788213
2594,42.63509552
2595,41.21658978
2596,25.72888121
2597,23.0458813
2598,34.63602618
2599,25.07377283
2600,29.55704408
2601,21.35016716
2602,38.43159785
2603,26.92079851
2604,32.3333697
2605,27.56359947
2606,25.29152704
2607,27.82702378
2608,27.47024353
2609,25.33219683
2610,42.03560262
2611,24.6395913
2612,27.82646237
2613,31.99753359
2614,24.13533067
2615,30.92175057
2616,36.6667811
2617,23.81550557
2618,28.42994915
2619,44.87395693
2620,85.67879161
2621,30.07412172
2622,35.29453852
2623,37.45307174
2624,26.69390382
2625,32.71201409
2626,59.8733228
2627,41.13432553
2628,21.19976201
2629,40.72580121
2630,26.22517216
2631,39.58450822
2632,22.89854502
2633,13.02426569
2634,28.41840001
2635,31.77088876
2636,26.97123474
2637,31.85738321
2638,27.36459165
2639,24.83192484
2640,29.17271184
2641,20.73248119
2642,48.9357167
2643,23.85456341
2644,22.1204345
2645,24.74706315
2646,24.8419448
2647,24.11720161
2648,23.23327103
2649,32.36542239
2650,27.65668778
2651,28.80650983
2652,26.17910835
2653,56.94905796
2654,13.66862586
2655,24.15626902
2656,23.38685822
2657,21.31924034
2658,22.47635874
2659,20.6587503
2660,37.77167025
2661,22.85696755
2662,23.06049018
2663,21.54613515
2664,24.10165299
2665,23.96250422
2666,25.63256295
2667,36.5012672
2668,45.23757457
2669,41.64523532
2670,27.79720316
2671,26.34188971
2672,17.33012036
2673,28.02729603
2674,14.48524472
2675,23.7321598
2676,27.29188797
2677,26.1371633
2678,27.32744065
2679,24.64313302
2680,20.86745601
2681,22.88287716
2682,25.33848437
2683,24.46726433
2684,26.44278928
2685,24.67905673
2686,23.47123333
2687,21.56607192
2688,37.05141173
2689,27.0624752
2690,26.7333847
2691,27.18849262
2692,25.38792627
2693,52.76285477
2694,7.535006937
2695,27.33321481
2696,24.98879547
2697,20.4369065
2698,10.37788285
2699,23.34576574
2700,16.40139636
2701,22.4091902
2702,23.00725934
2703,46.45278288
2704,36.58238223
2705,35.63939545
2706,31.67332901
2707,11.93095507
2708,19.13841598
2709,32.51432904
2710,24.25756375
2711,22.54007526
2712,21.34189402
2713,25.26180059
2714,21.78443776
2715,19.81295727
2716,23.91580071
2717,24.60277293
2718,18.94279843
2719,20.16288109
2720,20.05751181
2721,16.58828127
2722,19.21943763
2723,25.29498867
2724,26.77730755
2725,23.95807561
2726,25.8776107
2727,31.14882681
2728,19.34460569
2729,23.8946464
2730,21.78533999
2731,22.32417648
2732,22.65781384
2733,26.94976148
2734,27.14313987
2735,22.1780895
2736,22.79711167
2737,8.24172832
2738,22.98591082
2739,22.71515558
2740,21.80204847
2741,30.36365126
2742,16.11209929
2743,12.63192842
2744,16.48547596
2745,93.36864849
2746,29.98630603
2747,26.28923147
2748,28.02032103
2749,20.52308193
2750,21.03603931
2751,24.05265539
2752,31.98716078
2753,30.45670118
2754,26.28458063
2755,30.21418232
2756,26.67311126
2757,23.47211179
2758,21.37399393
2759,24.60720686
2760,23.23826027
2761,21.92405249
2762,22.92281955
2763,27.14416218
2764,26.10248413
2765,33.13502265
2766,23.14741789
2767,23.61091917
2768,22.83577872
2769,21.07432338
2770,20.77299086
2771,26.58547912
2772,23.98004927
2773,21.0471428
2774,23.23965433
2775,23.0036556
2776,13.02962272
2777,12.534642
2778,24.62665646
2779,24.13761315
2780,34.57072634
2781,21.75103443
2782,23.25142784
2783,19.79453969
2784,22.07075337
2785,17.96971305
2786,22.17657268
2787,22.289688
2788,24.27525417
2789,21.64725759
2790,22.16921774
2791,17.48080619
2792,13.30806404
2793,23.77268518
2794,26.82604328
2795,24.84205224
2796,59.52495006
2797,20.73730073
2798,21.34208694
2799,19.05139018
2800,52.67864339
2801,22.96192887
2802,30.04949344
2803,24.73441353
2804,22.59589164
2805,1.524542781
2806,21.56021214
2807,26.18743658
2808,30.62872586
2809,8.065320209
2810,29.39390845
2811,30.58314406
2812,22.16676377
2813,29.71073822
2814,53.06179898
2815,27.67569786
2816,26.32273782
2817,21.07027007
2818,25.14704167
2819,22.00565941
2820,22.56717869
2821,13.72202965
2822,38.15450844
2823,43.27546036
2824,8.653054213
2825,36.87016938
2826,37.02933444
2827,20.18962528
2828,22.92677412
2829,276.2346093
2830,7.769809094
2831,17.77270795
2832,19.64518139
2833,13.78555345
2834,19.0584237
2835,24.58516136
2836,22.73026361
2837,26.02045666
2838,21.71543089
2839,22.91677531
2840,25.12753916
2841,28.78453783
2842,22.95394408
2843,29.56700908
2844,25.29420707
2845,27.3764479
2846,22.40400901
2847,32.29901436
2848,22.5159043
2849,19.39219507
2850,29.02523535
2851,24.23903841
2852,28.5814361
2853,29.85728293
2854,32.22606728
2855,24.28370449
2856,23.68514647
2857,23.69247383
2858,26.6580127
2859,30.40992041
2860,25.1124186
2861,91.65637578
2862,21.17222719
2863,45.469374
2864,8.550050382
2865,24.54680621
2866,23.16562418
2867,32.19504965
2868,37.24241905
2869,27.80637887
2870,26.7709606
2871,32.41136053
2872,34.76331926
2873,35.04821868
2874,24.92111075
2875,23.76076635
2876,23.31623941
2877,27.78551725
2878,23.38917526
2879,23.99859902
2880,39.50703803
2881,39.38193976
2882,41.07421255
2883,22.62002029
2884,30.02005935
2885,24.17839494
2886,24.18321328
2887,23.59623617
2888,23.03920722
2889,19.10439078
2890,22.23681224
2891,29.40627116
2892,26.88684274
2893,28.04336627
2894,22.47956223
2895,25.98103755
2896,31.16385061
2897,16.88873078
2898,21.56118018
2899,28.04447022
2900,25.65512311
2901,45.80473623
2902,23.33031759
2903,19.19150115
2904,28.25471405
2905,25.30117823
2906,25.31098124
2907,27.54731437
2908,27.58012631
2909,126.4170632
2910,38.61326275
2911,19.09979985
2912,21.10150522
2913,19.41204831
2914,13.99425309
2915,23.12455955
2916,19.36416682
2917,22.11367518
2918,20.84812239
2919,17.56856909
2920,20.62595413
2921,26.09938217
2922,25.61576738
2923,27.2940952
2924,33.67291867
2925,22.61783207
2926,20.09683159
2927,21.21184728
2928,20.53952054
2929,45.26130582
2930,27.83675742
2931,36.95305662
2932,23.55656742
2933,24.52373171
2934,29.22443481
2935,25.95747221
2936,64.13403112
2937,28.56739645
2938,21.48871458
2939,27.86941309
2940,23.69830084
2941,52.44403405
2942,60.66734259
2943,37.09445147
2944,23.84287188
2945,34.64690592
2946,25.57734476
2947,25.68338388
2948,38.06138153
2949,29.24337039
2950,76.40975511
2951,42.18001578
2952,41.13732816
2953,41.24007438
2954,19.43663196
2955,22.16512446
2956,26.95015546
2957,23.20622191
2958,33.08738195
2959,25.33721421
2960,27.15447191
2961,29.74780205
2962,32.23113045
2963,61.46872846
2964,32.89557618
2965,27.35923989
2966,24.62588177
2967,25.20265942
2968,21.07921223
2969,27.54710448
2970,32.84571859
2971,30.29972873
2972,24.94466912
2973,25.545738
2974,28.95016517
2975,36.41931493
2976,30.33838872
2977,23.43297397
2978,33.52485557
2979,34.11707487
2980,28.66094056
2981,22.67747703
2982,24.19463218
2983,29.84403188
2984,29.01801644
2985,87.45450859
2986,31.23129228
2987,33.43921822
2988,26.14361632
2989,29.76481875
2990,25.0943432
2991,197.5981446
2992,20.46994471
2993,22.22382726
2994,24.50011314
2995,38.62054838
2996,49.56580622
2997,27.55120514
2998,9.101385436
2999,56.11852767
3000,26.49306356
3001,38.32287757
3002,31.92926786
3003,27.51921969
3004,27.32920195
3005,26.47171186
3006,40.45001682
3007,48.00220481
3008,26.14573342
3009,21.21368425
3010,22.55632703
3011,22.04722456
3012,24.97920031
3013,22.57315515
3014,29.58217406
3015,41.78205357
3016,29.48941287
3017,27.95670032
3018,8.309742031
3019,15.85242357
3020,19.34401325
3021,23.99211316
3022,22.19303498
3023,29.50386197
3024,22.01796131
3025,39.05289173
3026,24.32723928
3027,34.4239658
3028,24.0012131
3029,21.84147743
3030,28.44212042
3031,21.19111043
3032,36.66425737
3033,26.78744185
3034,42.24250491
3035,24.41167514
3036,22.06255788
3037,27.86702543
3038,26.14470657
3039,17.23508293
3040,22.43826396
3041,29.16212055
3042,28.84744966
3043,28.79609126
3044,25.76878858
3045,25.3608904
3046,31.76104994
3047,27.4786896
3048,23.28785473
3049,36.30258066
3050,39.65955224
3051,26.33228441
3052,23.26886327
3053,32.97151109
3054,27.0333657
3055,25.60307272
3056,27.80687275
3057,26.98518903
3058,36.16673048
3059,14.19755475
3060,23.78085435
3061,25.63092713
3062,26.45879575
3063,26.99316381
3064,24.66595254
3065,21.28015539
3066,22.25767312
3067,22.87297766
3068,13.7609817
3069,37.90184708
3070,25.30785063
3071,20.8700656
3072,13.40864127
3073,30.47500766
3074,22.234932
3075,23.63757291
3076,20.54863739
3077,33.96866654
3078,22.97141054
3079,23.24693007
3080,23.50163829
3081,20.3971024
3082,20.24708973
3083,20.07546545
3084,21.04230262
3085,24.32849182
3086,24.79518961
3087,31.03203168
3088,24.25847398
3089,38.19880181
3090,38.82801667
3091,43.88890902
3092,27.97235222
3093,19.72072214
3094,10.31249776
3095,23.21696987
3096,25.26595284
3097,27.67419622
3098,27.74305821
3099,24.46655295
3100,30.08460522
3101,24.33234928
3102,7.901254893
3103,24.25152009
3104,24.24800247
3105,25.26464395
3106,35.09089979
3107,58.55050967
3108,25.15653648
3109,40.27688585
3110,7.668377687
3111,26.08255166
3112,27.24541591
3113,27.09476323
3114,23.09281337
3115,21.24563297
3116,34.82247025
3117,22.76392558
3118,28.36674897
3119,28.32185873
3120,27.43208258
3121,27.29884863
3122,26.21800499
3123,23.14054193
3124,25.32204865
3125,15.5702609
3126,32.06271174
3127,23.59792617
3128,19.43855375
3129,26.12573541
3130,-3.78309775
3131,26.11748485
3132,37.57189056
3133,22.51903662
3134,21.26903099
3135,21.253569
3136,45.66710528
3137,24.82215934
3138,24.2354417
3139,26.32832939
3140,24.35434063
3141,14.09927329
3142,27.65231145
3143,29.32483936
3144,22.36788525
3145,21.3942549
3146,29.87266553
3147,34.91145811
3148,26.20175372
3149,22.78632733
3150,20.68287955
3151,22.60879015
3152,22.79659716
3153,23.28697021
3154,24.5188587
3155,22.19778349
3156,23.71629712
3157,19.67087091
3158,21.14069539
3159,21.81356178
3160,23.0317402
3161,15.48957266
3162,30.09173136
3163,21.03683468
3164,20.0816206
3165,53.8009199
3166,104.6977392
3167,54.85935102
3168,24.20056182
3169,34.23754568
3170,5.627116916
3171,22.4840915
3172,22.68954584
3173,10.73163741
3174,7.975516765
3175,7.51052925
3176,31.93920635
3177,23.19771414
3178,13.86953367
3179,28.65885011
3180,28.61581632
3181,27.12949829
3182,23.28609555
3183,27.17986303
3184,22.94731123
3185,32.22944421
3186,38.7653484
3187,40.79657225
3188,21.35821467
3189,8.412748006
3190,17.30688907
3191,22.35693931
3192,39.3966669
3193,29.88763951
3194,-7.80051291
3195,87.36791313
3196,28.95356778
3197,22.47682934
3198,25.47841088
3199,27.50979695
3200,28.4668908
3201,24.64896384
3202,65.7555105
3203,28.90460279
3204,25.35268923
3205,24.07936269
3206,38.11266326
3207,36.35262888
3208,19.05432797
3209,25.73765615
3210,28.72671644
3211,22.30730873
3212,29.97707154
3213,27.05458058
3214,102.387394
3215,27.66089879
3216,47.21810678
3217,28.66625907
3218,23.23632777
3219,19.3805002
3220,30.0994303
3221,24.8777795
3222,24.24475778
