,TotalCosts,FixedCosts,VariableCosts,LoadShedding,OverGeneration,ReserveShortfall,Demand_x,Price,Bus,Demand_y,Shortfall,Overgeneration,LMP,LMP DA,Generator,Output,Output DA,Curtailment,Unit Market Revenue,Unit Uplift Payment,309_WIND_1-RTCF,309_WIND_1-DACF
2020-05-24 16:00:00,70005.522762,40191.71,29813.812762,0.0,0.0,0.0,5130.816922,13.644128,Carter,84.997575,0.0,0.0,24.617429,25.758824,309_WIND_1,1.008333,0.0,0.0,24.822574,0.0,0.006799280737244325,0.0
2020-05-24 17:00:00,104505.833414,73034.01,31471.823414,0.0,0.0,0.0,5073.277943,20.599272,Carter,85.020512,0.0,0.0,25.908442,27.27451,309_WIND_1,1.008333,0.0,0.0,26.124345,0.0,0.006799280737244325,0.0
2020-05-24 18:00:00,75225.74468,44987.33,30238.41468,0.0,0.0,0.0,4889.78735,15.384257,Carter,85.903586,0.0,0.0,24.617429,26.790747,309_WIND_1,3.983333,0.0,0.0,98.059424,0.0,0.02685996853225444,0.0
2020-05-24 19:00:00,75188.720109,44987.33,30201.390109,0.0,0.0,0.0,4837.736979,15.542127,Carter,88.738597,0.0,0.0,26.730135,32.462075,309_WIND_1,36.233333,1.6,0.0,977.692991,0.0,0.24432456731849847,0.01078894133513149
2020-05-24 20:00:00,77509.024465,44987.33,32521.694465,0.0,0.0,0.0,4910.154978,15.785454,Carter,92.702108,0.0,0.0,35.864,30.530146,309_WIND_1,9.125,35.1,0.0,140.040729,0.0,0.061530681051921776,0.23668240053944706
2020-05-24 21:00:00,71311.704117,44987.33,26324.374117,0.0,0.0,0.0,4651.879019,15.329656,Carter,89.784523,0.0,0.0,23.206645,34.853867,309_WIND_1,7.025,5.4,0.0,225.921678,0.0,0.04737019554956169,0.03641267700606878
2020-05-24 22:00:00,65925.204834,44987.33,20937.874834,0.0,0.0,0.0,4249.824097,15.512455,Carter,82.352941,0.0,0.0,23.629036,25.908442,309_WIND_1,1.058333,9.7,0.0,47.117633,0.0,0.007136435153967184,0.06540795684423464
2020-05-24 23:00:00,59975.362152,44987.33,14988.032152,0.0,0.0,0.0,3864.866859,15.518093,Carter,76.657688,0.0,0.0,21.647286,24.617429,309_WIND_1,1.091667,3.8,0.0,34.918163,0.0,0.007361204765115755,0.025623735670937287
2020-05-25 00:00:00,54021.824845,44987.33,9034.494845,0.0,0.0,0.0,3576.366904,15.105224,Carter,71.508336,0.0,0.0,20.4,23.437857,309_WIND_1,1.575,6.1,0.0,50.660929,0.0,0.01062036412677006,0.0411328388401888
2020-05-25 01:00:00,48593.819386,35419.21,13174.609386,0.0,0.0,0.0,3392.75298,14.322829,Carter,68.810947,0.0,0.0,21.287742,26.324188,309_WIND_1,1.683333,2.4,0.0,47.921837,0.0,0.011350865363002921,0.016183412002697233
2020-05-25 02:00:00,52229.796877,35419.21,16810.586877,0.0,0.0,0.0,3276.5566,15.940453,Carter,67.212239,0.0,0.0,21.843871,27.274839,309_WIND_1,1.116667,0.2,0.0,25.478516,0.0,0.007529781973477184,0.0013486176668914363
2020-05-25 03:00:00,46699.751308,30868.09,15831.661308,0.0,0.0,0.0,3211.71345,14.540448,Carter,66.416326,0.0,0.0,21.647286,24.617429,309_WIND_1,1.041667,0.3,0.0,23.440299,0.0,0.007024050348392897,0.002022926500337154
2020-05-25 04:00:00,45124.025907,30044.33,15079.695907,0.0,0.0,0.0,3238.509615,13.933578,Carter,67.379679,0.0,0.0,21.647286,23.437857,309_WIND_1,4.275,0.1,0.0,92.721204,0.0,0.028826702629804444,0.0006743088334457181
2020-05-25 05:00:00,51703.80127,30044.33,21659.47127,0.0,0.0,0.0,3370.452277,15.340315,Carter,72.66436,0.0,0.0,23.07,23.657742,309_WIND_1,6.341667,2.5,0.0,147.771605,0.0,0.04276241852101595,0.016857720836142953
2020-05-25 06:00:00,51448.651382,30044.33,21404.321382,0.0,0.0,0.0,3561.550797,14.445576,Carter,79.022491,0.0,0.0,23.07,23.437857,309_WIND_1,1.316667,8.4,0.0,33.4655,0.0,0.008878399640368621,0.056641942009440324
2020-05-25 07:00:00,47103.765057,28309.26,18794.505057,0.0,0.0,0.0,3820.958259,12.327736,Carter,86.924282,0.0,0.0,22.968387,21.116774,309_WIND_1,1.091667,3.8,0.0,18.037694,0.0,0.007361204765115755,0.025623735670937287
2020-05-25 08:00:00,35772.061247,28309.26,7462.801247,0.0,0.0,0.0,3980.395634,8.987062,Carter,93.222777,0.0,0.0,31.124264,19.983571,309_WIND_1,1.066667,9.1,0.0,-68.181084,0.0,0.007192627556754326,0.06136210384356034
2020-05-25 09:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4105.042011,6.896217,Carter,98.897386,0.0,0.0,-0.0,19.034194,309_WIND_1,23.891667,8.1,0.0,154.176968,0.0,0.16110361879073948,0.05461901550910316
2020-05-25 10:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4170.974367,6.787205,Carter,100.548849,0.0,0.0,-0.0,0.0025,309_WIND_1,124.791667,3.5,0.0,0.00875,0.0,0.841481231737469,0.02360080917060013
2020-05-25 11:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4259.42882,6.646257,Carter,104.179774,0.0,0.0,-0.0,-0.0,309_WIND_1,104.808333,0.0,0.0,-0.0,0.0,0.7067318498538997,0.0
2020-05-25 12:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4284.6984,6.60706,Carter,104.672919,0.0,0.0,-0.0,18.573548,309_WIND_1,48.466667,0.0,0.0,0.0,0.0,0.3268150146100247,0.0
2020-05-25 13:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4315.0443,6.560595,Carter,105.744076,0.0,0.0,-0.0,18.573548,309_WIND_1,39.558333,0.0,0.0,0.0,0.0,0.2667453360305686,0.0
2020-05-25 14:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4325.771492,6.544326,Carter,104.342626,0.0,0.0,-0.0,19.429677,309_WIND_1,0.0,0.0,5.508333,0.0,0.0,0.037143178242301636,0.0
2020-05-25 15:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4348.739992,6.509761,Carter,104.372444,0.0,0.0,-0.0,19.689677,309_WIND_1,0.130737,0.7,12.819263,13.782774,0.0,0.0873229939312205,0.004720161834120026
2020-05-25 16:00:00,28309.26,28309.26,0.0,0.0,0.0,0.0,4372.384161,6.474559,Carter,103.546713,0.0,0.0,-0.0,22.492903,309_WIND_1,8.025,33.3,0.0,749.013677,0.0,0.05411328388401888,0.2245448415374241
2020-05-25 17:00:00,31360.182221,28309.26,3050.922221,0.0,0.0,0.0,4329.000248,7.244209,Carter,100.408934,0.0,0.0,18.861,34.317404,309_WIND_1,8.158333,12.4,0.0,345.533738,0.0,0.05501236232861317,0.08361429534726905
2020-05-25 18:00:00,39351.417174,28309.26,11042.157174,0.0,0.0,0.0,4198.758971,9.372154,Carter,94.988925,0.0,0.0,21.11634,27.050323,309_WIND_1,10.358333,10.0,0.0,278.069914,0.0,0.06984715666441896,0.06743088334457181
2020-05-25 19:00:00,53037.693621,28309.26,24728.433621,0.0,0.0,0.0,4167.455164,12.726638,Carter,93.362693,0.0,0.0,40.021092,33.035161,309_WIND_1,21.133333,5.4,0.0,808.055049,0.0,0.1425039334681951,0.03641267700606878
2020-05-25 20:00:00,60477.93,28309.26,32168.67,18.437548,0.0,0.0,4333.26676,13.95666,Carter,98.73224,18.437548,0.0,10000.0,27.27451,309_WIND_1,24.491667,32.7,0.0,-81191.456863,0.0,0.16514947179141376,0.22049898853674985
2020-05-25 21:00:00,57241.62114,28309.26,28932.36114,0.0,0.0,0.0,4183.96412,13.681193,Carter,95.699971,0.0,0.0,45.51174,24.617429,309_WIND_1,61.375,21.0,0.0,2354.502507,0.0,0.4138570465273094,0.1416048550236008
2020-05-25 22:00:00,53163.173117,28309.26,24853.913117,0.0,0.0,0.0,3852.11185,13.801046,Carter,87.938096,0.0,0.0,40.021092,22.968387,309_WIND_1,62.825,39.7,0.0,1837.332717,0.0,0.42363452461227236,0.2677006068779501
2020-05-25 23:00:00,38826.670703,28309.26,10517.410703,0.0,0.0,0.0,3494.567443,11.11058,Carter,79.678489,0.0,0.0,33.195667,22.732415,309_WIND_1,71.275,120.3,0.0,1107.291931,0.0,0.4806136210384356,0.8111935266351988
2020-05-26 00:00:00,33029.545002,23533.46,9496.085002,0.0,0.0,0.0,3283.302025,10.059856,Carter,75.276882,0.0,0.0,32.370127,34.317404,309_WIND_1,110.3,126.0,0.0,3815.781948,0.0,0.743762643290627,0.8496291301416048
2020-05-26 01:00:00,27201.568186,23533.46,3668.108186,0.0,0.0,0.0,3128.45025,8.694902,Carter,71.34319,0.0,0.0,30.66274,33.684891,309_WIND_1,144.183333,94.2,0.0,4705.742732,0.0,0.9722409530231512,0.6351989211058665
2020-05-26 02:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3042.276557,7.735477,Carter,69.441714,0.0,0.0,-0.0,18.861,309_WIND_1,137.733333,68.4,0.0,1290.0924,0.0,0.9287480332659023,0.4612272420768712
2020-05-26 03:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3002.354451,7.838335,Carter,68.290277,0.0,0.0,-0.0,18.072549,309_WIND_1,31.571117,63.2,114.553883,1142.185098,0.0,0.9853337828725558,0.4261631827376938
2020-05-26 04:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3042.334596,7.735329,Carter,69.16647,0.0,0.0,-0.0,18.861,309_WIND_1,37.376263,62.6,107.18207,1180.6986,0.0,0.9747696111485729,0.42211732973701954
2020-05-26 05:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3117.833089,7.548018,Carter,71.565678,0.0,0.0,-0.0,21.647286,309_WIND_1,30.110697,11.3,114.00597,244.614329,0.0,0.9717914138008539,0.07619689817936615
2020-05-26 06:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3300.390966,7.130507,Carter,76.297578,0.0,0.0,-0.0,21.843871,309_WIND_1,122.9,43.4,0.0,948.024,0.0,0.8287255563047877,0.2926500337154416
2020-05-26 07:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3589.752773,6.555733,Carter,85.437965,0.0,0.0,-0.0,19.689677,309_WIND_1,64.875,81.7,0.0,1608.646645,0.0,0.4374578556979095,0.5509103169251517
2020-05-26 08:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,3846.938268,6.117452,Carter,94.385682,0.0,0.0,-0.0,19.429677,309_WIND_1,22.15,38.0,0.0,738.327742,0.0,0.14935940660822658,0.25623735670937287
2020-05-26 09:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,4058.582493,5.798443,Carter,99.750642,0.0,0.0,-0.0,16.970779,309_WIND_1,0.0,10.7,17.5,181.587338,0.0,0.11800404585300064,0.07215104517869184
2020-05-26 10:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,4255.136601,5.5306,Carter,104.920638,0.0,0.0,-0.0,-0.0,309_WIND_1,16.725,9.8,0.0,-0.0,0.0,0.11277815239379634,0.06608226567768037
2020-05-26 11:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,4408.884622,5.337736,Carter,108.088235,0.0,0.0,-0.0,18.573548,309_WIND_1,14.5,14.3,0.0,265.601742,0.0,0.09777478084962912,0.0964261631827377
2020-05-26 12:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,4525.486489,5.200206,Carter,109.60437,0.0,0.0,-0.0,19.689677,309_WIND_1,6.058333,16.7,0.0,328.817613,0.0,0.04085187682625309,0.11260957518543492
2020-05-26 13:00:00,23533.46,23533.46,0.0,0.0,0.0,0.0,4655.190666,5.055316,Carter,110.7581,0.0,0.0,-0.0,19.983571,309_WIND_1,8.808333,16.8,0.0,335.724,0.0,0.05939536974601033,0.11328388401888065
2020-05-26 14:00:00,27622.014055,23533.46,4088.554055,0.0,0.0,0.0,4817.633223,5.733524,Carter,112.106795,0.0,0.0,19.034194,21.287742,309_WIND_1,7.708333,11.0,0.0,171.510941,0.0,0.05197797257810743,0.07417397167902899
2020-05-26 15:00:00,32662.206521,23533.46,9128.746521,0.0,0.0,0.0,4942.579001,6.608333,Carter,111.496671,0.0,0.0,20.419032,23.07,309_WIND_1,23.191667,15.6,0.0,514.906487,0.0,0.15638345695661943,0.10519217801753201
2020-05-26 16:00:00,146872.148282,139697.99,7174.158282,0.0,0.0,0.0,5060.055133,29.0258,Carter,111.418685,0.0,0.0,19.983571,21.287742,309_WIND_1,7.658333,11.0,0.0,167.386727,0.0,0.051640818161384584,0.07417397167902899
2020-05-26 17:00:00,98165.381785,84653.4,13511.981785,0.0,0.0,0.0,5052.647279,19.428505,Carter,108.721296,0.0,0.0,21.116774,23.129011,309_WIND_1,9.825,5.2,0.0,217.93594,0.0,0.0662508428860418,0.03506405933917734
2020-05-26 18:00:00,72987.335368,45434.71,27552.625368,0.0,0.0,0.0,4882.932684,14.947438,Carter,102.831079,0.0,0.0,23.437857,25.908442,309_WIND_1,4.391667,9.0,0.0,125.166516,0.0,0.029613396268824452,0.06068779501011463
2020-05-26 19:00:00,84948.333339,45434.71,39513.623339,0.0,0.0,0.0,4741.599843,17.915542,Carter,99.528154,0.0,0.0,27.27451,33.947002,309_WIND_1,1.841667,2.2,0.0,64.910038,0.0,0.012418521015958642,0.0148347943358058
2020-05-26 20:00:00,90376.88336,47709.77,42667.11336,0.0,0.0,0.0,4831.451241,18.70595,Carter,104.53759,0.0,0.0,30.530146,36.123987,309_WIND_1,1.275,1.9,0.0,49.554234,0.0,0.008597437626432907,0.012811867835468643
2020-05-26 21:00:00,81724.301168,45434.71,36289.591168,0.0,0.0,0.0,4590.649589,17.802339,Carter,100.654359,0.0,0.0,26.755844,27.27451,309_WIND_1,2.675,2.9,0.0,73.076013,0.0,0.01803776129467296,0.019554956169925825
2020-05-26 22:00:00,70951.551137,45434.71,25516.841137,0.0,0.0,0.0,4148.598156,17.102536,Carter,91.708936,0.0,0.0,23.206645,24.617429,309_WIND_1,5.591667,12.3,0.0,147.116461,0.0,0.037705102270173076,0.08293998651382332
2020-05-26 23:00:00,64166.389781,45434.71,18731.679781,0.0,0.0,0.0,3741.443815,17.150168,Carter,83.369049,0.0,0.0,22.492903,23.657742,309_WIND_1,1.825,9.5,0.0,52.115516,0.0,0.012306136210384356,0.06405933917734322
2020-05-27 00:00:00,58948.009762,40191.71,18756.299762,0.0,0.0,0.0,3453.552882,17.068802,Carter,77.643979,0.0,0.0,22.732415,23.444156,309_WIND_1,1.375,0.9,0.0,31.897637,0.0,0.009271746459878624,0.006068779501011463
2020-05-27 01:00:00,58740.120859,40191.71,18548.410859,0.0,0.0,0.0,3276.817036,17.925969,Carter,73.710286,0.0,0.0,22.51634,23.07,309_WIND_1,4.616667,0.5,0.0,104.227266,0.0,0.031130591144077315,0.0033715441672285905
2020-05-27 02:00:00,57754.220899,40191.71,17562.510899,0.0,0.0,0.0,3145.559192,18.360558,Carter,70.407361,0.0,0.0,22.492903,22.186275,309_WIND_1,2.391667,3.2,0.0,52.814315,0.0,0.016127219599910092,0.02157788267026298
2020-05-27 03:00:00,56960.418754,40191.71,16768.708754,0.0,0.0,0.0,3083.48111,18.472764,Carter,69.196288,0.0,0.0,21.843871,22.51634,309_WIND_1,0.908333,0.3,0.0,20.043257,0.0,0.006124971903798606,0.002022926500337154
2020-05-27 04:00:00,57255.845441,40191.71,17064.135441,0.0,0.0,0.0,3128.617395,18.300686,Carter,70.987666,0.0,0.0,22.186275,22.732415,309_WIND_1,1.066667,9.1,0.0,28.635237,0.0,0.007192627556754326,0.06136210384356034
2020-05-27 05:00:00,56819.979634,40191.71,16628.269634,0.0,0.0,0.0,3194.726887,17.785552,Carter,72.799688,0.0,0.0,21.843871,22.492903,309_WIND_1,0.975,31.2,0.0,41.547581,0.0,0.006574511126095751,0.21038435603506403
2020-05-27 06:00:00,51590.671344,40191.71,11398.961344,0.0,0.0,0.0,3400.721668,15.170507,Carter,78.061432,0.0,0.0,20.846104,19.983571,309_WIND_1,1.116667,9.0,0.0,15.515357,0.0,0.007529781973477185,0.06068779501011463
2020-05-27 07:00:00,45022.571613,40191.71,4830.861613,0.0,0.0,0.0,3726.031858,12.083249,Carter,87.385315,0.0,0.0,19.034194,-0.0,309_WIND_1,0.8,1.9,0.0,-20.937613,0.0,0.005394470667565746,0.012811867835468643
2020-05-27 08:00:00,41505.642883,40191.71,1313.932883,0.0,0.0,0.0,4032.751662,10.29214,Carter,96.277983,0.0,0.0,18.072549,-0.0,309_WIND_1,0.983333,0.0,0.0,17.77134,0.0,0.006630703528882896,0.12609575185434926
2020-05-27 09:00:00,40305.977066,40191.71,114.267066,0.0,0.0,0.0,4345.15109,9.276082,Carter,104.760079,0.0,0.0,14.191503,-0.0,309_WIND_1,0.825,17.3,0.0,-233.805016,0.0,0.005563047875927174,0.11665542818610923
2020-05-27 10:00:00,40904.934163,40191.71,713.224163,0.0,0.0,0.0,4665.978989,8.766635,Carter,112.462318,0.0,0.0,16.970779,-0.0,309_WIND_1,0.883333,15.4,0.0,-246.359145,0.0,0.005956394695437176,0.10384356035064059
2020-05-27 11:00:00,43607.648189,40191.71,3415.938189,0.0,0.0,0.0,4973.219863,8.768494,Carter,119.153036,0.0,0.0,18.861,18.072549,309_WIND_1,0.991667,1.3,0.0,17.678839,0.0,0.006686895931670038,0.008766014834794335
2020-05-27 12:00:00,46985.835771,40191.71,6794.125771,0.0,0.0,0.0,5233.943304,8.977139,Carter,123.059204,0.0,0.0,19.689677,0.0025,309_WIND_1,1.041667,0.0,0.0,20.510081,0.0,0.007024050348392897,0.0
2020-05-27 13:00:00,52130.024439,40191.71,11938.314439,0.0,0.0,0.0,5490.056927,9.495352,Carter,126.834631,0.0,0.0,21.11634,18.463399,309_WIND_1,1.0,0.0,0.0,21.11634,0.0,0.006743088334457181,0.0
2020-05-27 14:00:00,58772.704677,40191.71,18580.994677,0.0,0.0,0.0,5752.389155,10.217095,Carter,129.116861,0.0,0.0,22.51634,20.419032,309_WIND_1,0.908333,0.0,0.0,20.452342,0.0,0.006124971903798606,0.0
2020-05-27 15:00:00,65982.245639,40191.71,25790.535639,0.0,0.0,0.0,5960.189676,11.070494,Carter,130.084801,0.0,0.0,23.437857,23.07,309_WIND_1,2.041667,1.7,0.0,47.226935,0.0,0.013767138682850077,0.011463250168577207
2020-05-27 16:00:00,105113.852443,73481.39,31632.462443,0.0,0.0,0.0,6106.886535,17.212347,Carter,129.667348,0.0,0.0,25.908442,23.444156,309_WIND_1,3.95,11.7,0.0,73.506201,0.0,0.026635198921105864,0.07889413351314901
2020-05-27 17:00:00,87301.408122,45434.71,41866.698122,0.0,0.0,0.0,6095.434031,14.322427,Carter,126.174046,0.0,0.0,30.530146,30.530146,309_WIND_1,7.658333,21.0,0.0,233.810034,0.0,0.051640818161384584,0.1416048550236008
2020-05-27 18:00:00,95658.75,45434.71,50224.04,78.668963,0.0,0.0,5851.727297,16.347096,Carter,118.960365,0.0,0.0,10000.0,33.752674,309_WIND_1,4.925,40.2,0.0,-351393.142496,0.0,0.03320971004720162,0.2710721510451787
2020-05-27 19:00:00,95658.75,45434.71,50224.04,255.816188,0.0,0.0,5569.232855,17.176288,Carter,114.308745,0.0,0.0,10000.0,48.003753,309_WIND_1,36.983333,54.0,0.0,-167574.464009,0.0,0.24938188356934138,0.3641267700606878
2020-05-27 20:00:00,95658.75,45434.71,50224.04,35.038434,0.0,0.0,5492.646767,17.415784,Carter,116.260682,0.0,0.0,10000.0,48.003753,309_WIND_1,72.125,65.9,0.0,65413.447318,0.0,0.4863452461227242,0.44436952124072826
2020-05-27 21:00:00,84243.804856,45434.71,38809.094856,0.0,0.0,0.0,5159.732528,16.327165,Carter,111.170966,0.0,0.0,27.050323,26.790747,309_WIND_1,31.233333,56.1,0.0,830.309538,0.0,0.21060912564621262,0.3782872555630479
2020-05-27 22:00:00,74760.201727,45434.71,29325.491727,0.0,0.0,0.0,4619.36352,16.184091,Carter,99.941019,0.0,0.0,23.875484,24.617429,309_WIND_1,35.508333,74.7,0.0,903.201909,0.0,0.23943582827601706,0.5037086985839514
2020-05-27 23:00:00,61785.646837,35886.41,25899.236837,0.0,0.0,0.0,4134.091294,14.9454,Carter,89.919852,0.0,0.0,23.657742,27.050323,309_WIND_1,13.966667,54.9,0.0,516.672473,0.0,0.09417846707125194,0.3701955495616992
2020-05-28 00:00:00,55979.537997,35886.41,20093.127997,0.0,0.0,0.0,3770.181439,14.847969,Carter,81.969894,0.0,0.0,22.968387,20.846104,309_WIND_1,56.425,18.6,0.0,1256.516774,0.0,0.38047875927174646,0.12542144302090358
2020-05-28 01:00:00,42827.6427,35886.41,6941.2327,0.0,0.0,0.0,3509.455092,12.203502,Carter,75.854894,0.0,0.0,19.685484,19.689677,309_WIND_1,94.325,58.8,0.0,1857.079847,0.0,0.6360418071476736,0.3964935940660822
2020-05-28 02:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,3352.208606,10.705303,Carter,73.267602,0.0,0.0,-0.0,19.034194,309_WIND_1,53.575,64.9,0.0,1235.319161,0.0,0.36126095751854354,0.43762643290627107
2020-05-28 03:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,3268.545088,10.979322,Carter,71.785873,0.0,0.0,-0.0,-0.0,309_WIND_1,57.508333,0.0,0.0,-0.0,0.0,0.387783771634075,0.5853000674308833
2020-05-28 04:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,3269.95308,10.974595,Carter,72.276725,0.0,0.0,-0.0,18.463399,309_WIND_1,0.0,85.5,60.366667,1578.620588,0.0,0.40705776579006514,0.5765340525960889
2020-05-28 05:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,3346.246081,10.724379,Carter,76.054446,0.0,0.0,-0.0,18.861,309_WIND_1,92.166667,80.9,0.0,1525.8549,0.0,0.6214879748258035,0.545515846257586
2020-05-28 06:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,3569.879477,10.052555,Carter,80.946904,0.0,0.0,-0.0,18.573548,309_WIND_1,114.808333,61.1,0.0,1134.843806,0.0,0.7741627331984714,0.4120026972353338
2020-05-28 07:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,3939.353898,9.10972,Carter,91.1034,0.0,0.0,-0.0,18.463399,309_WIND_1,109.2,45.6,0.0,841.93098,0.0,0.7363452461227241,0.30748482805124744
2020-05-28 08:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,4315.594264,8.31552,Carter,102.032872,0.0,0.0,-0.0,19.689677,309_WIND_1,96.35,31.7,0.0,624.162774,0.0,0.6496965610249494,0.21375590020229263
2020-05-28 09:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,4677.348081,7.672384,Carter,110.482856,0.0,0.0,-0.0,19.685484,309_WIND_1,0.0,27.7,84.916667,545.287903,0.0,0.5726005844009889,0.1867835468644639
2020-05-28 10:00:00,35886.41,35886.41,0.0,0.0,0.0,0.0,5043.464104,7.115429,Carter,117.721768,0.0,0.0,-0.0,19.983571,309_WIND_1,49.691667,36.6,0.0,731.398714,0.0,0.3350752978197347,0.24679703304113282
2020-05-28 11:00:00,37773.728448,35886.41,1887.318448,0.0,0.0,0.0,5361.500828,7.045365,Carter,123.006449,0.0,0.0,16.970779,21.116774,309_WIND_1,45.141667,33.4,0.0,904.565491,0.0,0.3043942458979545,0.22521915037086984
2020-05-28 12:00:00,41471.021451,35886.41,5584.611451,0.0,0.0,0.0,5642.17876,7.350179,Carter,126.036424,0.0,0.0,19.034194,21.843871,309_WIND_1,43.866667,37.3,0.0,939.767591,0.0,0.29579680827152166,0.2515171948752528
2020-05-28 13:00:00,46005.409497,35886.41,10118.999497,0.0,0.0,0.0,5892.506838,7.807443,Carter,129.224664,0.0,0.0,20.4,23.07,309_WIND_1,35.783333,43.9,0.0,847.193,0.0,0.2412901775679928,0.29602157788267025
2020-05-28 14:00:00,83605.868152,68728.71,14877.158152,0.0,0.0,0.0,6206.334149,13.471055,Carter,135.58509,0.0,0.0,21.288312,23.875484,309_WIND_1,28.65,35.1,0.0,700.719873,0.0,0.19318948078219825,0.23668240053944706
2020-05-28 15:00:00,120498.35259,106425.46,14072.89259,0.0,0.0,0.0,6263.062324,19.239526,Carter,129.642118,0.0,0.0,21.287742,23.437857,309_WIND_1,11.166667,26.7,0.0,295.121194,0.0,0.07529781973477184,0.18004045853000672
2020-05-28 16:00:00,69589.865215,50332.1,19257.765215,0.0,0.0,0.0,6382.421101,10.903365,Carter,131.649103,0.0,0.0,22.51634,26.429173,309_WIND_1,12.475,22.7,0.0,369.712661,0.0,0.08412002697235334,0.153068105192178
2020-05-28 17:00:00,99754.053604,83154.58,16599.473604,0.0,0.0,0.0,6265.510456,15.921138,Carter,125.758886,0.0,0.0,21.647286,26.790747,309_WIND_1,27.1,12.7,0.0,651.963398,0.0,0.18273769386378957,0.08563722184760619
2020-05-28 18:00:00,77296.305943,55107.9,22188.405943,0.0,0.0,0.0,5943.379759,13.005446,Carter,116.673548,0.0,0.0,22.732415,31.727391,309_WIND_1,42.491667,11.1,0.0,1065.782427,0.0,0.28652506181164306,0.0748482805124747
2020-05-28 19:00:00,84518.43364,55107.9,29410.53364,0.0,0.0,0.0,5590.642392,15.117839,Carter,109.056176,0.0,0.0,23.444156,33.947002,309_WIND_1,65.65,13.9,0.0,1685.098387,0.0,0.4426837491571139,0.09372892784895481
2020-05-28 20:00:00,85167.467628,55107.9,30059.567628,0.0,0.0,0.0,5534.737957,15.387805,Carter,112.547185,0.0,0.0,23.657742,27.75487,309_WIND_1,88.375,63.5,0.0,2350.920584,0.0,0.5959204315576534,0.42818610923803097
2020-05-28 21:00:00,78105.928995,55107.9,22998.028995,0.0,0.0,0.0,5185.123965,15.063464,Carter,106.709723,0.0,0.0,22.968387,25.908442,309_WIND_1,95.791667,83.9,0.0,2446.85065,0.0,0.6459316700382106,0.5657451112609575
2020-05-28 22:00:00,71022.181878,49864.9,21157.281878,0.0,0.0,0.0,4697.510729,15.11911,Carter,98.537276,0.0,0.0,22.732415,23.875484,309_WIND_1,67.983333,51.8,0.0,1604.636312,0.0,0.458417621937514,0.34929197572488196
2020-05-28 23:00:00,65740.141946,40214.83,25525.311946,0.0,0.0,0.0,4188.07285,15.696991,Carter,87.364672,0.0,0.0,23.444156,25.908442,309_WIND_1,35.791667,51.7,0.0,966.508983,0.0,0.24134636997077996,0.34861766689143625
2020-05-29 00:00:00,55922.859202,30868.09,25054.769202,0.0,0.0,0.0,3834.333866,14.584765,Carter,80.834513,0.0,0.0,23.657742,27.050323,309_WIND_1,41.7,87.4,0.0,1283.039387,0.0,0.28118678354686444,0.5893459204315576
2020-05-29 01:00:00,47004.700397,26092.29,20912.410397,0.0,0.0,0.0,3583.286482,13.117762,Carter,75.744797,0.0,0.0,23.07,23.07,309_WIND_1,42.591667,101.3,0.0,982.58975,0.0,0.2871993706450887,0.6830748482805123
2020-05-29 02:00:00,45367.919322,26092.29,19275.629322,0.0,0.0,0.0,3422.632255,13.255271,Carter,72.526738,0.0,0.0,22.968387,21.288312,309_WIND_1,65.225,80.3,0.0,1363.202993,0.0,0.4398179366149697,0.5414699932569116
2020-05-29 03:00:00,49694.334971,26092.29,23602.044971,0.0,0.0,0.0,3335.131385,14.900263,Carter,71.235386,0.0,0.0,23.657742,32.009939,309_WIND_1,35.716667,87.5,0.0,1575.792931,0.0,0.24084063834569572,0.5900202292650033
2020-05-29 04:00:00,54361.084917,26092.29,28268.794917,0.0,0.0,0.0,3333.261728,16.308676,Carter,72.006068,0.0,0.0,27.27451,30.66274,309_WIND_1,14.95,96.7,0.0,735.395787,0.0,0.10080917060013486,0.6520566419420094
